start_year,end_year,window_length,follow_up_years,age_group,coef,hr,conf_low,conf_high,p_value,n,n_events,converged,model_label,strat_var,stratum
1992,2001,10,10,50-59,-0.32991449692747715,0.7189852062480641,0.5275837697271888,0.9798249234825369,0.03670602610678284,812,44,TRUE,NH Asian,race_includehisp_f,NH Asian
1992,2001,10,10,60-69,-0.547272004462523,0.5785258756606607,0.44034854310383065,0.7600619873744343,8.485436617681136e-5,451,57,TRUE,NH Asian,race_includehisp_f,NH Asian
1992,2001,10,10,70-79,-0.2962050033509066,0.7436349647333496,0.6000033392210345,0.9216498053025894,0.006828770640774405,285,75,TRUE,NH Asian,race_includehisp_f,NH Asian
1992,2001,10,10,80-89,-0.08432401942759296,0.9191333907654965,0.7512450519377436,1.124541436700323,0.41255940734794094,107,62,TRUE,NH Asian,race_includehisp_f,NH Asian
1993,2002,10,10,18-29,-0.22045959844012508,0.8021500463200947,0.49905155491916137,1.2893351207282744,0.36257879650606506,2028,32,TRUE,NH Asian,race_includehisp_f,NH Asian
1993,2002,10,10,30-39,-0.3062068247439088,0.7362343322310393,0.5151959049145891,1.0521065613779395,0.0927437187649321,1779,37,TRUE,NH Asian,race_includehisp_f,NH Asian
1993,2002,10,10,40-49,-0.15969367929355735,0.8524048582370586,0.6320408823202404,1.1495997532292406,0.2953644342633431,1560,58,TRUE,NH Asian,race_includehisp_f,NH Asian
1993,2002,10,10,50-59,-0.4225738613390316,0.6553578469310258,0.5076657341204297,0.846017130303666,0.0011811097398333429,1100,61,TRUE,NH Asian,race_includehisp_f,NH Asian
1993,2002,10,10,60-69,-0.4601042038373252,0.6312178667558822,0.4911180094698967,0.8112836174383234,3.2656987697727083e-4,585,70,TRUE,NH Asian,race_includehisp_f,NH Asian
1993,2002,10,10,70-79,-0.31510246896921523,0.7297140973865862,0.6000174091469231,0.8874453570968536,0.001600083202253301,378,96,TRUE,NH Asian,race_includehisp_f,NH Asian
1993,2002,10,10,80-89,-0.06824620913323913,0.9340304784304092,0.7716659651284579,1.1305577465655237,0.4836330125589382,140,82,TRUE,NH Asian,race_includehisp_f,NH Asian
1994,2003,10,10,18-29,-0.24891683053275362,0.7796448133320774,0.49779522186634917,1.2210764753358914,0.27685378354040374,2453,40,TRUE,NH Asian,race_includehisp_f,NH Asian
1994,2003,10,10,30-39,-0.2510862335198925,0.7779552828439923,0.579873735473268,1.0437003524757438,0.0939965333084221,2222,48,TRUE,NH Asian,race_includehisp_f,NH Asian
1994,2003,10,10,40-49,-0.20353924019017916,0.8158381900488217,0.6242187203685124,1.0662800243305741,0.13619093947247965,1905,68,TRUE,NH Asian,race_includehisp_f,NH Asian
1994,2003,10,10,50-59,-0.3834822643605408,0.6814841644990153,0.548599497965963,0.8465568564769906,5.298875369689794e-4,1351,83,TRUE,NH Asian,race_includehisp_f,NH Asian
1994,2003,10,10,60-69,-0.41462279774827804,0.6605894095287903,0.5241749340855559,0.8325052184017065,4.42614653584825e-4,721,84,TRUE,NH Asian,race_includehisp_f,NH Asian
1994,2003,10,10,70-79,-0.31032867150097154,0.7332059327232516,0.6196827978514234,0.8675260014389934,2.995094276443957e-4,464,117,TRUE,NH Asian,race_includehisp_f,NH Asian
1994,2003,10,10,80-89,-0.09326174925362461,0.9109550272889578,0.765756670116345,1.0836850583579567,0.29245119654953594,172,98,TRUE,NH Asian,race_includehisp_f,NH Asian
1995,2004,10,10,18-29,-0.06201950157915446,0.9398645577692992,0.5995808702509514,1.473271464750303,0.7868356663209801,2833,45,TRUE,NH Asian,race_includehisp_f,NH Asian
1995,2004,10,10,30-39,-0.22185574965465452,0.801030904985746,0.5898026446859043,1.087907144065097,0.15546423676856674,2660,56,TRUE,NH Asian,race_includehisp_f,NH Asian
1995,2004,10,10,40-49,-0.18484739067364078,0.8312311277955567,0.6513333726071943,1.0608164987009934,0.13741017159899818,2308,75,TRUE,NH Asian,race_includehisp_f,NH Asian
1995,2004,10,10,50-59,-0.3690015606899741,0.6914243313504447,0.5632251473426421,0.8488037301583298,4.208169133970904e-4,1637,101,TRUE,NH Asian,race_includehisp_f,NH Asian
1995,2004,10,10,60-69,-0.453251183246773,0.635558471934588,0.5173227719159055,0.7808173024200278,1.590110726369123e-5,880,101,TRUE,NH Asian,race_includehisp_f,NH Asian
1995,2004,10,10,70-79,-0.33530081237767506,0.715122936163505,0.61109732971042,0.8368565676263868,2.9078468489679723e-5,547,140,TRUE,NH Asian,race_includehisp_f,NH Asian
1995,2004,10,10,80-89,-0.13061985808647034,0.877551305024853,0.7386683191090816,1.0425468008153467,0.13729049695533746,208,114,TRUE,NH Asian,race_includehisp_f,NH Asian
1996,2005,10,10,18-29,-0.06687387887858441,0.935313156642483,0.6120475410331485,1.429318218502811,0.7572635538182024,3306,55,TRUE,NH Asian,race_includehisp_f,NH Asian
1996,2005,10,10,30-39,-0.21173065620486667,0.8091826165345148,0.6127824541922963,1.0685301160665563,0.13552325796135614,3109,67,TRUE,NH Asian,race_includehisp_f,NH Asian
1996,2005,10,10,40-49,-0.2126742686338029,0.8084194218968759,0.6385096261332867,1.0235428487708569,0.07728474383871341,2728,86,TRUE,NH Asian,race_includehisp_f,NH Asian
1996,2005,10,10,50-59,-0.41874950919709203,0.6578689647555246,0.5439994190900556,0.795573597325588,1.572046521556248e-5,1988,114,TRUE,NH Asian,race_includehisp_f,NH Asian
1996,2005,10,10,60-69,-0.37130932087508284,0.6898305295710334,0.5669211148461554,0.8393869042210353,2.0828288466282548e-4,1058,124,TRUE,NH Asian,race_includehisp_f,NH Asian
1996,2005,10,10,70-79,-0.33498750569008884,0.7153470240641372,0.6184915387884742,0.8273700329673022,6.3931585487024055e-6,649,165,TRUE,NH Asian,race_includehisp_f,NH Asian
1996,2005,10,10,80-89,-0.1496643542292726,0.8609969179054565,0.7413993903430103,0.9998871084851094,0.04982730036711602,260,145,TRUE,NH Asian,race_includehisp_f,NH Asian
1997,2006,10,10,18-29,0.010504526523801513,1.010559892758081,0.6807991775516924,1.500047782848097,0.9584300754890308,3959,67,TRUE,NH Asian,race_includehisp_f,NH Asian
1997,2006,10,10,30-39,-0.10244626132958921,0.9026266544059113,0.7018953634197015,1.1607640108556094,0.4246991150413803,3783,86,TRUE,NH Asian,race_includehisp_f,NH Asian
1997,2006,10,10,40-49,-0.18111952930363245,0.834335625179096,0.670510937549144,1.0381872933906797,0.10438725034137364,3408,105,TRUE,NH Asian,race_includehisp_f,NH Asian
1997,2006,10,10,50-59,-0.40000521009700557,0.6703165536122726,0.570532917241273,0.7875518983536925,1.1496418057032365e-6,2455,153,TRUE,NH Asian,race_includehisp_f,NH Asian
1997,2006,10,10,60-69,-0.38729974007169576,0.6788875746162755,0.5659319675377312,0.8143882399391782,3.029149127118441e-5,1338,147,TRUE,NH Asian,race_includehisp_f,NH Asian
1997,2006,10,10,70-79,-0.369819308814328,0.6908591515192188,0.6044643005188206,0.7896022425612117,5.773984308748467e-8,811,208,TRUE,NH Asian,race_includehisp_f,NH Asian
1997,2006,10,10,80-89,-0.1687355325462043,0.8447322780417819,0.7388370709488681,0.9658051140412278,0.013545737538547648,341,182,TRUE,NH Asian,race_includehisp_f,NH Asian
1998,2007,10,10,18-29,-0.01422138097959802,0.9858792651848434,0.6933849876469389,1.4017579596290781,0.9368756415661819,4675,77,TRUE,NH Asian,race_includehisp_f,NH Asian
1998,2007,10,10,30-39,-0.11276643668387287,0.8933592917093883,0.6966985222866352,1.145532534594856,0.3740448071059016,4434,94,TRUE,NH Asian,race_includehisp_f,NH Asian
1998,2007,10,10,40-49,-0.2186747900017107,0.8035830088930906,0.6486702716876482,0.9954913618927436,0.04535785934242267,3977,121,TRUE,NH Asian,race_includehisp_f,NH Asian
1998,2007,10,10,50-59,-0.3759141080306486,0.6866613092016003,0.5910326789575469,0.7977625778427104,8.976597258593276e-7,2942,177,TRUE,NH Asian,race_includehisp_f,NH Asian
1998,2007,10,10,60-69,-0.3737454570713709,0.6881520537765721,0.5770746501458113,0.820610035456002,3.165991342046831e-5,1622,175,TRUE,NH Asian,race_includehisp_f,NH Asian
1998,2007,10,10,70-79,-0.3901780025958879,0.6769363673425517,0.59999830144437,0.7637402378103514,2.3211341730683558e-10,966,242,TRUE,NH Asian,race_includehisp_f,NH Asian
1998,2007,10,10,80-89,-0.2284285844120247,0.7957831264950913,0.7010267201258786,0.9033475704044354,4.133850412879293e-4,425,227,TRUE,NH Asian,race_includehisp_f,NH Asian
1999,2008,10,10,18-29,0.0015528176964039878,1.0015540239420822,0.7039049792691816,1.4250651613745378,0.9931144091146374,5447,80,TRUE,NH Asian,race_includehisp_f,NH Asian
1999,2008,10,10,30-39,-0.21171131345096822,0.809198268506101,0.6404239558597058,1.0224505685054601,0.07607456208394404,5140,108,TRUE,NH Asian,race_includehisp_f,NH Asian
1999,2008,10,10,40-49,-0.31981116760429634,0.7262861704832071,0.5857500812441128,0.9005403811721006,0.0035598007763917154,4560,132,TRUE,NH Asian,race_includehisp_f,NH Asian
1999,2008,10,10,50-59,-0.3631966869068646,0.6954496342087888,0.6015811480422395,0.8039650100324938,9.134459097925974e-7,3457,199,TRUE,NH Asian,race_includehisp_f,NH Asian
1999,2008,10,10,60-69,-0.3741233300016379,0.6878920688672656,0.5812067424772517,0.8141603732840516,1.354661029660839e-5,1907,197,TRUE,NH Asian,race_includehisp_f,NH Asian
1999,2008,10,10,70-79,-0.32560751399928667,0.7220885414656334,0.6451449282700646,0.8082088827918323,1.4788147119702913e-8,1161,277,TRUE,NH Asian,race_includehisp_f,NH Asian
1999,2008,10,10,80-89,-0.19478033888238322,0.8230154226893747,0.7327554974333065,0.9243934550572527,0.0010146181026843568,531,278,TRUE,NH Asian,race_includehisp_f,NH Asian
2000,2009,10,10,18-29,-0.03854471883536683,0.9621886758207373,0.6777022478937493,1.3660970592247652,0.829348675448456,5878,83,TRUE,NH Asian,race_includehisp_f,NH Asian
2000,2009,10,10,30-39,-0.16735259516597273,0.8459012980397866,0.6670694824937552,1.0726753731116678,0.16727137476868872,5608,108,TRUE,NH Asian,race_includehisp_f,NH Asian
2000,2009,10,10,40-49,-0.36035449639719297,0.6974290461595405,0.56796374345411,0.8564055012893739,5.827488352385512e-4,4996,144,TRUE,NH Asian,race_includehisp_f,NH Asian
2000,2009,10,10,50-59,-0.3640895111128797,0.6948289970424731,0.6036898360460526,0.7997274532450792,3.870491811700256e-7,3905,214,TRUE,NH Asian,race_includehisp_f,NH Asian
2000,2009,10,10,60-69,-0.3584589569913054,0.698752304146963,0.5949022556739193,0.8207310997629071,1.2625234669876506e-5,2232,221,TRUE,NH Asian,race_includehisp_f,NH Asian
2000,2009,10,10,70-79,-0.3212101737007418,0.725270802121809,0.6489468959463903,0.8105713112985854,1.4978582863562974e-8,1310,311,TRUE,NH Asian,race_includehisp_f,NH Asian
2000,2009,10,10,80-89,-0.1389046976770116,0.8703109671629561,0.781218730036118,0.9695635171587622,0.011704715292557195,625,325,TRUE,NH Asian,race_includehisp_f,NH Asian
2001,2010,10,10,18-29,0.006120546937232598,1.0061393157569134,0.7142363653698253,1.4173407737193855,0.9720730250680887,6290,83,TRUE,NH Asian,race_includehisp_f,NH Asian
2001,2010,10,10,30-39,-0.14511421931244728,0.8649234965015185,0.6698193824905193,1.1168572817628202,0.26587789055265426,6143,115,TRUE,NH Asian,race_includehisp_f,NH Asian
2001,2010,10,10,40-49,-0.3463367255446634,0.7072742896847536,0.569441830258995,0.8784688694568744,0.0017386780041770225,5491,138,TRUE,NH Asian,race_includehisp_f,NH Asian
2001,2010,10,10,50-59,-0.40493810142567743,0.6670180970499378,0.5860153077495335,0.7592176107151775,8.785674226124645e-10,4374,241,TRUE,NH Asian,race_includehisp_f,NH Asian
2001,2010,10,10,60-69,-0.3394898272847776,0.7121335412049796,0.6094130394142054,0.8321682466732645,1.9405216110878194e-5,2585,237,TRUE,NH Asian,race_includehisp_f,NH Asian
2001,2010,10,10,70-79,-0.34539255711846434,0.7079423910882298,0.6349033666165305,0.7893837951601612,5.070942912666388e-10,1484,336,TRUE,NH Asian,race_includehisp_f,NH Asian
2001,2010,10,10,80-89,-0.14862251686149822,0.8618944041042189,0.7794222834835312,0.9530930531085632,0.0037776396291649477,732,376,TRUE,NH Asian,race_includehisp_f,NH Asian
2002,2011,10,10,18-29,-0.012419848854104593,0.98765695915853835,0.7037918231239115,1.3860153484655469,0.9427309550407916,6959,87,TRUE,NH Asian,race_includehisp_f,NH Asian
2002,2011,10,10,30-39,-0.14992858513491514,0.860769445963965,0.6744248151438181,1.0986013896109565,0.22840115174917935,6767,123,TRUE,NH Asian,race_includehisp_f,NH Asian
2002,2011,10,10,40-49,-0.29816932499722765,0.7421756602161229,0.599065273616545,0.9194736114345607,0.006370017621100386,6079,146,TRUE,NH Asian,race_includehisp_f,NH Asian
2002,2011,10,10,50-59,-0.4143535423470749,0.6607673007432939,0.5805687558143672,0.7520443037261597,3.4662851740216737e-10,4879,263,TRUE,NH Asian,race_includehisp_f,NH Asian
2002,2011,10,10,60-69,-0.33759884145209584,0.7134814496786321,0.6146740743083637,0.8281718723997205,9.041930744472285e-6,3031,264,TRUE,NH Asian,race_includehisp_f,NH Asian
2002,2011,10,10,70-79,-0.3361378002339791,0.7145246373695123,0.6407425042778475,0.7968028560606358,1.4962638389095792e-9,1650,355,TRUE,NH Asian,race_includehisp_f,NH Asian
2002,2011,10,10,80-89,-0.16847390485712566,0.8449533123086576,0.7643113418923191,0.9341037622361451,9.949548447027567e-4,857,406,TRUE,NH Asian,race_includehisp_f,NH Asian
2003,2012,10,10,18-29,-0.04527211244446954,0.9557373784117055,0.6845077257867264,1.3344391919659357,0.7903652630865551,7613,90,TRUE,NH Asian,race_includehisp_f,NH Asian
2003,2012,10,10,30-39,-0.19119829315605394,0.8259687879537361,0.6524102006988608,1.045698607935569,0.11213418657432218,7418,132,TRUE,NH Asian,race_includehisp_f,NH Asian
2003,2012,10,10,40-49,-0.3273386468893654,0.7208395916029524,0.5808757409789383,0.8945281755898833,0.0029596809718723557,6687,146,TRUE,NH Asian,race_includehisp_f,NH Asian
2003,2012,10,10,50-59,-0.40442951208551586,0.6673574216249089,0.5886465162435489,0.7565931605948363,2.6828349993808673e-10,5473,280,TRUE,NH Asian,race_includehisp_f,NH Asian
2003,2012,10,10,60-69,-0.40817533082679636,0.6648622977462028,0.5757808792199934,0.7677258674570638,2.6776715743270757e-8,3523,284,TRUE,NH Asian,race_includehisp_f,NH Asian
2003,2012,10,10,70-79,-0.3346785773691267,0.7155680491578843,0.6427608107484959,0.7966223584467631,9.772748360649007e-10,1874,385,TRUE,NH Asian,race_includehisp_f,NH Asian
2003,2012,10,10,80-89,-0.17919946885678747,0.8359391389414411,0.7591545460937208,0.9204900999537569,2.6709878251557134e-4,1022,462,TRUE,NH Asian,race_includehisp_f,NH Asian
2004,2013,10,10,18-29,0.004490585047983198,1.0045006828343512,0.7263705671366075,1.3891279017434537,0.9783407173950918,8281,89,TRUE,NH Asian,race_includehisp_f,NH Asian
2004,2013,10,10,30-39,-0.21231649791689886,0.8087087024379748,0.629301812741267,1.0392624844826315,0.09710827904017051,7995,130,TRUE,NH Asian,race_includehisp_f,NH Asian
2004,2013,10,10,40-49,-0.3464901291040228,0.7071657996128669,0.5717474926451407,0.8746579120592416,0.0013993489154842844,7348,155,TRUE,NH Asian,race_includehisp_f,NH Asian
2004,2013,10,10,50-59,-0.4684312665697449,0.6259834996789602,0.5516095999640293,0.7103852831710541,3.907619578142139e-13,5967,279,TRUE,NH Asian,race_includehisp_f,NH Asian
2004,2013,10,10,60-69,-0.41358750544719697,0.6612736668006767,0.5738229453441153,0.7620518941461614,1.0987842974726507e-8,3955,296,TRUE,NH Asian,race_includehisp_f,NH Asian
2004,2013,10,10,70-79,-0.3399284628555804,0.7118212426002909,0.6381944956988708,0.7939421051605268,1.0469870176362208e-9,2097,401,TRUE,NH Asian,race_includehisp_f,NH Asian
2004,2013,10,10,80-89,-0.16705646896960993,0.8461518286661835,0.7714506091286268,0.928086527747818,3.9627225819326086e-4,1175,511,TRUE,NH Asian,race_includehisp_f,NH Asian
2005,2014,10,10,18-29,-0.08878242937026484,0.9150446387565883,0.6701128988373322,1.2495009309176552,0.5764531908707001,9028,88,TRUE,NH Asian,race_includehisp_f,NH Asian
2005,2014,10,10,30-39,-0.24306026516155524,0.784224250946241,0.6117729765371652,1.005287417651785,0.055067508904703855,8585,130,TRUE,NH Asian,race_includehisp_f,NH Asian
2005,2014,10,10,40-49,-0.35294738609811616,0.70261415967722185,0.5680014645504858,0.8691291980551749,0.0011437606056820368,7960,162,TRUE,NH Asian,race_includehisp_f,NH Asian
2005,2014,10,10,50-59,-0.45672104224926635,0.6333569952647558,0.5587476090650607,0.7179289484961195,9.195888987068246e-13,6496,277,TRUE,NH Asian,race_includehisp_f,NH Asian
2005,2014,10,10,60-69,-0.3958942727303694,0.6730778548594439,0.5822702184383894,0.7780473470156136,8.602195504313777e-8,4395,304,TRUE,NH Asian,race_includehisp_f,NH Asian
2005,2014,10,10,70-79,-0.3343480676688897,0.7158045904267494,0.6422085031178669,0.7978346739235997,1.540678529800821e-9,2327,404,TRUE,NH Asian,race_includehisp_f,NH Asian
2005,2014,10,10,80-89,-0.15856951933141708,0.8533636364592974,0.7811960407912193,0.9321981397825092,4.35900808462968e-4,1321,561,TRUE,NH Asian,race_includehisp_f,NH Asian
1986,1995,10,10,18-29,-0.13639095838414433,0.8725014540411422,0.7743712318826943,0.9830669786803583,0.025058080164641807,24357,348,TRUE,Hispanic,race_includehisp_f,Hispanic
1986,1995,10,10,30-39,-0.2762878024108575,0.7585945739936878,0.6815375606913625,0.8443639219368967,4.295033200390381e-7,18206,416,TRUE,Hispanic,race_includehisp_f,Hispanic
1986,1995,10,10,40-49,-0.3275059991575198,0.7207189675559577,0.6563779748977094,0.7913669410919447,6.680668468247902e-12,11602,449,TRUE,Hispanic,race_includehisp_f,Hispanic
1986,1995,10,10,50-59,-0.4194101208622395,0.6574345123612283,0.6042867723103408,0.7152566593360291,1.8147555550698795e-22,7118,591,TRUE,Hispanic,race_includehisp_f,Hispanic
1986,1995,10,10,60-69,-0.39412774728450695,0.6742679148432452,0.6320499399087696,0.7193058527189803,6.739082207928267e-33,4801,908,TRUE,Hispanic,race_includehisp_f,Hispanic
1986,1995,10,10,70-79,-0.3147253842262794,0.7299893133260206,0.6810932154927463,0.7823956918799617,5.726463038118678e-19,2393,925,TRUE,Hispanic,race_includehisp_f,Hispanic
1986,1995,10,10,80-89,-0.2177451321339944,0.8043304135211381,0.7348348768342157,0.8803983513986656,2.326201162889295e-6,752,471,TRUE,Hispanic,race_includehisp_f,Hispanic
1987,1996,10,10,18-29,-0.18094027881460867,0.8344851936526299,0.7460526772044959,0.9333999591487168,0.0015462223032944751,25963,374,TRUE,Hispanic,race_includehisp_f,Hispanic
1987,1996,10,10,30-39,-0.22721980643808581,0.7967456332216996,0.7213663952904947,0.880001630519829,7.435116086056382e-6,19432,447,TRUE,Hispanic,race_includehisp_f,Hispanic
1987,1996,10,10,40-49,-0.30745729144269385,0.7353142710888807,0.6720572231742672,0.804525356803984,2.0984992530502277e-11,12522,489,TRUE,Hispanic,race_includehisp_f,Hispanic
1987,1996,10,10,50-59,-0.4215738488271336,0.6560135407741083,0.6059482013229146,0.7102154354768747,2.2764534880167597e-25,7677,632,TRUE,Hispanic,race_includehisp_f,Hispanic
1987,1996,10,10,60-69,-0.3900640531419527,0.6770135082669589,0.6364220415927089,0.7201939285900225,4.0484144019175524e-35,5151,976,TRUE,Hispanic,race_includehisp_f,Hispanic
1987,1996,10,10,70-79,-0.3092169485772464,0.7340215078292427,0.6879247846704944,0.7832070975811493,9.258311938843443e-21,2564,988,TRUE,Hispanic,race_includehisp_f,Hispanic
1987,1996,10,10,80-89,-0.204040132093902,0.8154296456315155,0.7510014226435293,0.8853851496501797,1.1813458085557277e-6,821,521,TRUE,Hispanic,race_includehisp_f,Hispanic
1988,1997,10,10,18-29,-0.1687010958546461,0.8447613683275738,0.7577168160206782,0.9418053741586752,0.002361096935355765,27858,391,TRUE,Hispanic,race_includehisp_f,Hispanic
1988,1997,10,10,30-39,-0.2541860790532547,0.7755474754788257,0.7028855207906967,0.8557209800608272,4.100303351908092e-7,21136,463,TRUE,Hispanic,race_includehisp_f,Hispanic
1988,1997,10,10,40-49,-0.34890019059664423,0.7054635386510687,0.6474646251292708,0.7686579081702307,1.5750972396544728e-15,13928,540,TRUE,Hispanic,race_includehisp_f,Hispanic
1988,1997,10,10,50-59,-0.43193157780631486,0.649253798534564,0.5996864950897182,0.702918105315171,1.5684329010833564e-26,8434,684,TRUE,Hispanic,race_includehisp_f,Hispanic
1988,1997,10,10,60-69,-0.3765640319778845,0.6862151765649558,0.645562738689191,0.7294275836059153,1.2589129456268854e-33,5499,1014,TRUE,Hispanic,race_includehisp_f,Hispanic
1988,1997,10,10,70-79,-0.3090359518910065,0.7341543753137131,0.6897850794813764,0.781377653453318,2.572561738345947e-22,2854,1109,TRUE,Hispanic,race_includehisp_f,Hispanic
1988,1997,10,10,80-89,-0.19495260830482666,0.8228736545093578,0.7628321131557195,0.8876409888991692,4.5769777639020024e-7,955,616,TRUE,Hispanic,race_includehisp_f,Hispanic
1989,1998,10,10,18-29,-0.18506700326076966,0.8310485990206214,0.746838011998649,0.9247544485394872,6.862161348782851e-4,29424,407,TRUE,Hispanic,race_includehisp_f,Hispanic
1989,1998,10,10,30-39,-0.2712993899846394,0.7623882108388321,0.6923287347271283,0.8395372817439415,3.463476059968716e-8,22568,484,TRUE,Hispanic,race_includehisp_f,Hispanic
1989,1998,10,10,40-49,-0.3537764187272055,0.7020319109981139,0.6447923732366584,0.7643527195982717,3.5596210628590913e-16,15036,574,TRUE,Hispanic,race_includehisp_f,Hispanic
1989,1998,10,10,50-59,-0.4206042919041994,0.6566498916834697,0.6077947360077469,0.7094320741902846,1.522058866506842e-26,9050,717,TRUE,Hispanic,race_includehisp_f,Hispanic
1989,1998,10,10,60-69,-0.37872573374935614,0.6847333861736498,0.6451187577815571,0.7267806190493574,1.3048359689726035e-35,5857,1084,TRUE,Hispanic,race_includehisp_f,Hispanic
1989,1998,10,10,70-79,-0.2817781762386075,0.7544410189175965,0.7106101338440808,0.8009754208632053,2.778845926690612e-20,3102,1207,TRUE,Hispanic,race_includehisp_f,Hispanic
1989,1998,10,10,80-89,-0.16969332536270662,0.8439235868751231,0.7847134433503835,0.9076014008927396,4.827663310600193e-6,1045,676,TRUE,Hispanic,race_includehisp_f,Hispanic
1990,1999,10,10,18-29,-0.20947368379734022,0.8110109818816233,0.7283589849825717,0.9030420799275696,1.3366119264222949e-4,30990,411,TRUE,Hispanic,race_includehisp_f,Hispanic
1990,1999,10,10,30-39,-0.2698721960810652,0.7634770634625894,0.6942031370122339,0.8396637747017073,2.6845912792953897e-8,23947,495,TRUE,Hispanic,race_includehisp_f,Hispanic
1990,1999,10,10,40-49,-0.38982699947235816,0.6771740158271601,0.6236423431459266,0.7353006939815551,1.7284617260201606e-20,16298,609,TRUE,Hispanic,race_includehisp_f,Hispanic
1990,1999,10,10,50-59,-0.45353066219369065,0.6353808715410887,0.5884017817357219,0.6861108590280195,5.708988867421592e-31,9760,745,TRUE,Hispanic,race_includehisp_f,Hispanic
1990,1999,10,10,60-69,-0.37860392125584225,0.6848168003351521,0.6457147831583484,0.726286686092905,1.61135257860183e-36,6302,1150,TRUE,Hispanic,race_includehisp_f,Hispanic
1990,1999,10,10,70-79,-0.2802083584184257,0.7556262839550515,0.7121324864799805,0.8017764837916451,1.9688136669158282e-20,3369,1263,TRUE,Hispanic,race_includehisp_f,Hispanic
1990,1999,10,10,80-89,-0.1716383697260009,0.8422837133897573,0.7859282736669361,0.9026801523904573,1.1873452406528693e-6,1176,770,TRUE,Hispanic,race_includehisp_f,Hispanic
1991,2000,10,10,18-29,-0.24301333221921761,0.7842610577615098,0.7054623630088975,0.8718614046224388,6.856282334161301e-6,32566,425,TRUE,Hispanic,race_includehisp_f,Hispanic
1991,2000,10,10,30-39,-0.3109974890521236,0.732715715677993,0.6667441377119215,0.8052149087413176,1.0445606960236945e-10,25235,511,TRUE,Hispanic,race_includehisp_f,Hispanic
1991,2000,10,10,40-49,-0.4003155598558929,0.6701085533095723,0.6174914007932324,0.7272092739134535,8.414611032251469e-22,17538,653,TRUE,Hispanic,race_includehisp_f,Hispanic
1991,2000,10,10,50-59,-0.455365671151038,0.6342160110420739,0.5891809297404038,0.6826934280431389,8.574407953849886e-34,10531,805,TRUE,Hispanic,race_includehisp_f,Hispanic
1991,2000,10,10,60-69,-0.3744819201758917,0.6876454417520955,0.6485321447947126,0.7291176811476527,4.909190701246117e-36,6731,1198,TRUE,Hispanic,race_includehisp_f,Hispanic
1991,2000,10,10,70-79,-0.26237122228477505,0.7692254170822473,0.726140717420943,0.8148664963823328,4.599578753239629e-19,3674,1348,TRUE,Hispanic,race_includehisp_f,Hispanic
1991,2000,10,10,80-89,-0.18730760354843737,0.8291886357857989,0.7739269704486893,0.8883962182086772,1.0216748152016383e-7,1275,823,TRUE,Hispanic,race_includehisp_f,Hispanic
1992,2001,10,10,18-29,-0.31071528048596914,0.7329225235096115,0.6548318845948138,0.820325702069443,6.463030195850436e-8,34074,416,TRUE,Hispanic,race_includehisp_f,Hispanic
1992,2001,10,10,30-39,-0.33586613471220067,0.714718775447064,0.6489761681801121,0.7871212426937387,8.972166423177676e-12,26498,518,TRUE,Hispanic,race_includehisp_f,Hispanic
1992,2001,10,10,40-49,-0.3910787920984933,0.6763268647269104,0.624349340320528,0.7326315548223429,9.221078984186517e-22,18691,694,TRUE,Hispanic,race_includehisp_f,Hispanic
1992,2001,10,10,50-59,-0.45843730748133954,0.6322709189384041,0.5884996653131146,0.679297777888312,5.490548972432382e-36,11329,832,TRUE,Hispanic,race_includehisp_f,Hispanic
1992,2001,10,10,60-69,-0.3941687936773967,0.6742402391454972,0.6364465155647957,0.7142782448570026,6.696024892332066e-41,7142,1262,TRUE,Hispanic,race_includehisp_f,Hispanic
1992,2001,10,10,70-79,-0.2508722015566899,0.7781218079606763,0.7359955755421208,0.8226592226155856,1.0084946133138357e-18,3985,1459,TRUE,Hispanic,race_includehisp_f,Hispanic
1992,2001,10,10,80-89,-0.17592230174019022,0.8386831450264667,0.7838529120897334,0.8973487332926603,3.401240058969902e-7,1386,896,TRUE,Hispanic,race_includehisp_f,Hispanic
1993,2002,10,10,18-29,-0.34951864347031414,0.7050273775847551,0.6273601909028333,0.7923097613648599,4.375495796959371e-9,33959,415,TRUE,Hispanic,race_includehisp_f,Hispanic
1993,2002,10,10,30-39,-0.3273711428083162,0.7208161676386009,0.6555998384330942,0.7925199444389793,1.3246923130918575e-11,26709,518,TRUE,Hispanic,race_includehisp_f,Hispanic
1993,2002,10,10,40-49,-0.40124004486097603,0.6694893342737188,0.6181199936585572,0.7251277637103207,6.799413277207752e-23,19019,696,TRUE,Hispanic,race_includehisp_f,Hispanic
1993,2002,10,10,50-59,-0.4517558967057021,0.6365095248348328,0.5924826374854791,0.6838080132186052,4.701575681887351e-35,11460,817,TRUE,Hispanic,race_includehisp_f,Hispanic
1993,2002,10,10,60-69,-0.42480520523927817,0.653897148463161,0.6161788497798908,0.6939243061020229,1.282386935916903e-44,7204,1223,TRUE,Hispanic,race_includehisp_f,Hispanic
1993,2002,10,10,70-79,-0.2638865497220832,0.7680606714106804,0.7263633475141326,0.8121516552104763,1.934135692944356e-20,4115,1489,TRUE,Hispanic,race_includehisp_f,Hispanic
1993,2002,10,10,80-89,-0.1877898235347422,0.8287888808458634,0.7752701523471008,0.8860021334939859,3.513585058940451e-8,1440,918,TRUE,Hispanic,race_includehisp_f,Hispanic
