survey,term,covariate,covariate_label,level,reference,age_group,year,coefficient,se,ci_lower,ci_upper,n_unweighted
NHIS,race_includehispHispanic,race_includehisp,Race/Ethnicity,Hispanic,White,60-69,2006,-0.151094,0.084735,-0.317895,0.015707,2792
NHIS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,60-69,2006,-0.649118,0.151444,-0.947236,-0.350999,2792
NHIS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,60-69,2006,0.490778,0.070772,0.351463,0.630093,2792
NHIS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,60-69,2006,1.031688,0.075108,0.883837,1.179539,2792
NHIS,sexFemale,sex,Sex,Female,Male,60-69,2007,0.004341,0.047798,-0.089754,0.098435,2950
NHIS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,60-69,2007,-0.385803,0.074968,-0.533385,-0.238221,2950
NHIS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,60-69,2007,-0.361102,0.348432,-1.047023,0.324819,2950
NHIS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,60-69,2007,-0.139819,0.104073,-0.344696,0.065058,2950
NHIS,race_includehispHispanic,race_includehisp,Race/Ethnicity,Hispanic,White,60-69,2007,-0.158594,0.093693,-0.343037,0.02585,2950
NHIS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,60-69,2007,-0.398837,0.222363,-0.83658,0.038905,2950
NHIS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,60-69,2007,0.5229,0.076789,0.371733,0.674068,2950
NHIS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,60-69,2007,0.956367,0.081889,0.795161,1.117573,2950
NHIS,sexFemale,sex,Sex,Female,Male,60-69,2008,-0.048056,0.053561,-0.153497,0.057384,2787
NHIS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,60-69,2008,-0.443026,0.073672,-0.588055,-0.297996,2787
NHIS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,60-69,2008,-0.540486,0.323882,-1.17808,0.097107,2787
NHIS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,60-69,2008,-0.111345,0.114558,-0.336863,0.114174,2787
NHIS,race_includehispHispanic,race_includehisp,Race/Ethnicity,Hispanic,White,60-69,2008,-0.107711,0.095157,-0.295036,0.079614,2787
NHIS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,60-69,2008,-0.263426,0.179802,-0.617385,0.090532,2787
NHIS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,60-69,2008,0.575126,0.074761,0.427951,0.722301,2787
NHIS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,60-69,2008,0.96133,0.080231,0.803387,1.119272,2787
NHIS,sexFemale,sex,Sex,Female,Male,60-69,2009,0.044099,0.043898,-0.042306,0.130504,3647
NHIS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,60-69,2009,-0.411018,0.063063,-0.535148,-0.286889,3647
NHIS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,60-69,2009,-0.365802,0.378293,-1.110406,0.378801,3647
NHIS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,60-69,2009,0.037652,0.108663,-0.176231,0.251536,3647
NHIS,race_includehispHispanic,race_includehisp,Race/Ethnicity,Hispanic,White,60-69,2009,-0.224317,0.085823,-0.393245,-0.055389,3647
NHIS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,60-69,2009,-0.513809,0.19046,-0.888697,-0.138922,3647
NHIS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,60-69,2009,0.537408,0.070997,0.397664,0.677152,3647
NHIS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,60-69,2009,1.061746,0.079064,0.906122,1.217369,3647
NHIS,sexFemale,sex,Sex,Female,Male,60-69,2010,0.067106,0.041618,-0.014812,0.149024,3675
NHIS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,60-69,2010,-0.402928,0.058357,-0.517795,-0.288062,3675
NHIS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,60-69,2010,0.039312,0.313175,-0.577117,0.655741,3675
NHIS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,60-69,2010,-0.249377,0.104114,-0.454306,-0.044447,3675
NHIS,race_includehispHispanic,race_includehisp,Race/Ethnicity,Hispanic,White,60-69,2010,-0.127357,0.074392,-0.273783,0.01907,3675
NHIS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,60-69,2010,-0.306245,0.2133,-0.726088,0.113599,3675
NHIS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,60-69,2010,0.50845,0.064782,0.380939,0.635961,3675
NHIS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,60-69,2010,0.970662,0.069601,0.833664,1.10766,3675
NHIS,sexFemale,sex,Sex,Female,Male,60-69,2011,0.056643,0.03461,-0.011475,0.124762,4705
NHIS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,60-69,2011,-0.338978,0.054309,-0.445868,-0.232087,4705
NHIS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,60-69,2011,0.039866,0.236228,-0.425079,0.504811,4705
NHIS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,60-69,2011,-0.215682,0.075205,-0.363701,-0.067664,4705
NHIS,race_includehispHispanic,race_includehisp,Race/Ethnicity,Hispanic,White,60-69,2011,-0.122656,0.066266,-0.253081,0.007769,4705
NHIS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,60-69,2011,-0.066192,0.136211,-0.334283,0.201899,4705
NHIS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,60-69,2011,0.558412,0.060467,0.4394,0.677424,4705
NHIS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,60-69,2011,1.115623,0.062869,0.991884,1.239361,4705
NHIS,sexFemale,sex,Sex,Female,Male,60-69,2012,0.032571,0.036238,-0.038752,0.103894,5161
NHIS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,60-69,2012,-0.398251,0.053312,-0.503179,-0.293324,5161
NHIS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,60-69,2012,-0.621523,0.199329,-1.013838,-0.229207,5161
NHIS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,60-69,2012,-0.1178,0.081953,-0.279099,0.043499,5161
NHIS,race_includehispHispanic,race_includehisp,Race/Ethnicity,Hispanic,White,60-69,2012,-0.222298,0.065724,-0.351655,-0.092942,5161
NHIS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,60-69,2012,-0.392111,0.255815,-0.895601,0.111379,5161
NHIS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,60-69,2012,0.539546,0.060972,0.419542,0.659551,5161
NHIS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,60-69,2012,1.033057,0.067128,0.900936,1.165177,5161
NHIS,sexFemale,sex,Sex,Female,Male,60-69,2013,0.119848,0.036042,0.048912,0.190784,5194
NHIS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,60-69,2013,-0.366245,0.055261,-0.475007,-0.257483,5194
NHIS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,60-69,2013,-0.377085,0.314638,-0.996339,0.242169,5194
NHIS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,60-69,2013,-0.26965,0.07905,-0.425232,-0.114068,5194
NHIS,race_includehispHispanic,race_includehisp,Race/Ethnicity,Hispanic,White,60-69,2013,-0.08739,0.062014,-0.209442,0.034662,5194
NHIS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,60-69,2013,-0.320145,0.178993,-0.67243,0.032141,5194
NHIS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,60-69,2013,0.556011,0.058038,0.441784,0.670238,5194
NHIS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,60-69,2013,1.029692,0.062448,0.906785,1.1526,5194
NHIS,sexFemale,sex,Sex,Female,Male,60-69,2014,0.121919,0.03831,0.046519,0.19732,5764
NHIS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,60-69,2014,-0.447545,0.059964,-0.565565,-0.329524,5764
NHIS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,60-69,2014,-0.489902,0.198091,-0.87978,-0.100025,5764
NHIS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,60-69,2014,-0.107908,0.090638,-0.286298,0.070483,5764
NHIS,race_includehispHispanic,race_includehisp,Race/Ethnicity,Hispanic,White,60-69,2014,-0.20018,0.058654,-0.315622,-0.084739,5764
NHIS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,60-69,2014,-0.154593,0.12664,-0.403843,0.094658,5764
NHIS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,60-69,2014,0.604757,0.054365,0.497758,0.711757,5764
NHIS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,60-69,2014,1.106373,0.057269,0.993658,1.219089,5764
NHIS,sexFemale,sex,Sex,Female,Male,60-69,2015,0.135127,0.040522,0.055374,0.21488,5458
NHIS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,60-69,2015,-0.310445,0.05784,-0.424282,-0.196607,5458
NHIS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,60-69,2015,-0.610471,0.325585,-1.251271,0.03033,5458
NHIS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,60-69,2015,5.9e-4,0.07186,-0.140842,0.142021,5458
NHIS,race_includehispHispanic,race_includehisp,Race/Ethnicity,Hispanic,White,60-69,2015,-0.151013,0.068199,-0.285239,-0.016787,5458
NHIS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,60-69,2015,-0.213183,0.162653,-0.533309,0.106943,5458
NHIS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,60-69,2015,0.516084,0.069814,0.37868,0.653488,5458
NHIS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,60-69,2015,1.011305,0.075526,0.862659,1.159952,5458
NHIS,sexFemale,sex,Sex,Female,Male,60-69,2016,0.006096,0.034796,-0.062243,0.074435,5978
NHIS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,60-69,2016,-0.261653,0.060381,-0.380242,-0.143064,5978
NHIS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,60-69,2016,-0.565836,0.151862,-0.864093,-0.26758,5978
NHIS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,60-69,2016,-0.218229,0.11015,-0.434564,-0.001894,5978
NHIS,race_includehispHispanic,race_includehisp,Race/Ethnicity,Hispanic,White,60-69,2016,-0.280606,0.069502,-0.417109,-0.144103,5978
NHIS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,60-69,2016,-0.148183,0.160567,-0.463537,0.167172,5978
NHIS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,60-69,2016,0.382109,0.066604,0.251299,0.512919,5978
NHIS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,60-69,2016,0.833725,0.066365,0.703385,0.964065,5978
NHIS,sexFemale,sex,Sex,Female,Male,60-69,2017,0.02957,0.038024,-0.045148,0.104288,4760
NHIS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,60-69,2017,-0.426652,0.055743,-0.536188,-0.317116,4760
NHIS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,60-69,2017,-0.082343,0.216827,-0.508411,0.343724,4760
NHIS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,60-69,2017,-0.279837,0.104379,-0.484944,-0.07473,4760
