survey,covariate,covariate_label,age_group,year,coefficient,se,ci_lower,ci_upper,n_unweighted
NHIS,lawalkclimper,Walk/Climb Period Limitation,50-59,2024,-0.6210937932988144,0.12674453473343963,-0.8711900158906993,-0.3709975707069295,300
NHIS,lawalkclimper,Walk/Climb Period Limitation,60-69,2010,-0.8253314335248481,0.2488637159259058,-1.3992121915522615,-0.2514506754974346,127
NHIS,lawalkclimper,Walk/Climb Period Limitation,60-69,2011,-0.5934484865916217,0.1370487360649917,-0.8704343143251563,-0.31646265885808716,293
NHIS,lawalkclimper,Walk/Climb Period Limitation,60-69,2012,0.07408832594469004,0.29464866266844447,-0.5539404321997612,0.7021170840891413,152
NHIS,lawalkclimper,Walk/Climb Period Limitation,60-69,2013,-0.6557066065457849,0.18657284375948177,-1.0330858035435257,-0.278327409548044,291
NHIS,lawalkclimper,Walk/Climb Period Limitation,60-69,2014,-0.8760374772102122,0.14132864110487345,-1.159904407102224,-0.5921705473182005,361
NHIS,lawalkclimper,Walk/Climb Period Limitation,60-69,2015,-0.6996139120231798,0.1779641309037035,-1.0576315641528673,-0.3415962598934919,317
NHIS,lawalkclimper,Walk/Climb Period Limitation,60-69,2016,-0.7651273720431196,0.15753564852325955,-1.075958451757148,-0.4542962923290912,316
NHIS,lawalkclimper,Walk/Climb Period Limitation,60-69,2017,-0.4926205306176655,0.1795339214578833,-0.8474416161431388,-0.13779944509219205,246
NHIS,lawalkclimper,Walk/Climb Period Limitation,60-69,2018,-0.5515673110685554,0.09195372001754942,-0.7325257648720486,-0.3706088572650621,570
NHIS,lawalkclimper,Walk/Climb Period Limitation,60-69,2019,-0.40582568246504225,0.08777595612220146,-0.5785398757609851,-0.23311148916909935,616
NHIS,lawalkclimper,Walk/Climb Period Limitation,60-69,2020,-0.28576868523325316,0.0945719989168858,-0.4718279058978074,-0.09970946456869895,616
NHIS,lawalkclimper,Walk/Climb Period Limitation,60-69,2021,-0.5090099214329035,0.10155082723218728,-0.708865820024505,-0.30915402284130183,520
NHIS,lawalkclimper,Walk/Climb Period Limitation,60-69,2022,-0.5523679123972606,0.0888841971069452,-0.7273180780606203,-0.3774177467339008,534
NHIS,lawalkclimper,Walk/Climb Period Limitation,60-69,2023,-0.378613547900823,0.08879093409720476,-0.5532951141583919,-0.20393198164325405,606
NHIS,lawalkclimper,Walk/Climb Period Limitation,60-69,2024,-0.5389416754460047,0.08850445962384422,-0.7130305945527601,-0.36485275633924924,647
NHIS,lawalkclimper,Walk/Climb Period Limitation,70-79,2010,-0.8386924233005069,0.20232801722372112,-1.3052616676860673,-0.37212317891494634,99
NHIS,lawalkclimper,Walk/Climb Period Limitation,70-79,2011,-0.7050904480458189,0.14817340923825378,-1.0072921085856352,-0.40288878750600243,243
NHIS,lawalkclimper,Walk/Climb Period Limitation,70-79,2012,-0.7355852579935352,0.23685289674814378,-1.2633263994435677,-0.20784411654350288,119
NHIS,lawalkclimper,Walk/Climb Period Limitation,70-79,2013,-0.5289527453507794,0.2069382587610868,-0.9482494855648609,-0.10965600513669765,268
NHIS,lawalkclimper,Walk/Climb Period Limitation,70-79,2014,-0.763349527769135,0.1518466954750219,-1.0695775740121345,-0.45712148152613546,296
NHIS,lawalkclimper,Walk/Climb Period Limitation,70-79,2015,-0.2389470757007212,0.18886669433763573,-0.6219864854718885,0.14409233407044608,268
NHIS,lawalkclimper,Walk/Climb Period Limitation,70-79,2016,-0.4436927004100745,0.14754818343552756,-0.7347964934659287,-0.15258890735422054,305
NHIS,lawalkclimper,Walk/Climb Period Limitation,70-79,2017,-0.7842767609409068,0.14013720339336921,-1.0612522766683647,-0.5073012452134491,257
NHIS,lawalkclimper,Walk/Climb Period Limitation,70-79,2018,-0.496885715732671,0.10505570944028002,-0.7036692432011966,-0.29010218826414547,573
NHIS,lawalkclimper,Walk/Climb Period Limitation,70-79,2019,-0.5470720270320977,0.09499310638455381,-0.7339425308259827,-0.36020152323821264,658
NHIS,lawalkclimper,Walk/Climb Period Limitation,70-79,2020,-0.3048066125823407,0.10189365314179054,-0.5051976905367861,-0.10441553462789524,691
NHIS,lawalkclimper,Walk/Climb Period Limitation,70-79,2021,-0.5987687031470057,0.08107860896489168,-0.7582174040200426,-0.43932000227396883,652
NHIS,lawalkclimper,Walk/Climb Period Limitation,70-79,2022,-0.49856624839696656,0.0802067983297304,-0.6563269767667923,-0.3408055200271409,662
NHIS,lawalkclimper,Walk/Climb Period Limitation,70-79,2023,-0.6802253436515838,0.08135244172210046,-0.8401922535015836,-0.5202584338015842,765
NHIS,lawalkclimper,Walk/Climb Period Limitation,70-79,2024,-0.501077135497736,0.07404221382858783,-0.646637637583392,-0.35551663341207995,889
NHIS,lawalkclimper,Walk/Climb Period Limitation,80-89,2010,-0.5025566073047403,0.2497741547841933,-1.0467677402678288,0.041654525658348374,111
NHIS,lawalkclimper,Walk/Climb Period Limitation,80-89,2011,-0.7469426654396978,0.11444276929244052,-0.9773040120766028,-0.5165813188027929,382
NHIS,lawalkclimper,Walk/Climb Period Limitation,80-89,2012,-0.6385398968150475,0.18676943705423157,-1.0231987529042676,-0.2538810407258273,208
NHIS,lawalkclimper,Walk/Climb Period Limitation,80-89,2013,-0.3572874272227148,0.17786073221176915,-0.7134474000409898,-0.0011274544044397317,381
NHIS,lawalkclimper,Walk/Climb Period Limitation,80-89,2014,-0.7885967238560985,0.13507516357714622,-1.0591847916388746,-0.5180086560733224,410
NHIS,lawalkclimper,Walk/Climb Period Limitation,80-89,2015,-0.6516187106518201,0.14456494609342013,-0.9408924996183332,-0.3623449216853069,412
NHIS,lawalkclimper,Walk/Climb Period Limitation,80-89,2016,-0.3403945289655485,0.12045518743904052,-0.5776262297896161,-0.10316282814148092,442
NHIS,lawalkclimper,Walk/Climb Period Limitation,80-89,2017,-0.6430530468999451,0.13536930280581622,-0.9099791800697905,-0.37612691373009977,363
NHIS,lawalkclimper,Walk/Climb Period Limitation,80-89,2018,-0.41113356661090533,0.10558743561611186,-0.6189250475359467,-0.20334208568586404,651
NHIS,lawalkclimper,Walk/Climb Period Limitation,80-89,2019,-0.47638913282726625,0.09299374267337904,-0.6592358843913316,-0.29354238126320087,987
NHIS,lawalkclimper,Walk/Climb Period Limitation,80-89,2020,-0.5462877610425838,0.07559909036489317,-0.6949169799701551,-0.39765854211501245,949
NHIS,lawalkclimper,Walk/Climb Period Limitation,80-89,2021,-0.4424573413699728,0.08121022115735825,-0.6021156507659811,-0.2827990319739645,830
NHIS,lawalkclimper,Walk/Climb Period Limitation,80-89,2022,-0.52181032748451,0.0921023481028439,-0.70290287691323,-0.34071777805578995,827
NHIS,lawalkclimper,Walk/Climb Period Limitation,80-89,2023,-0.5831280553832714,0.08359198523446575,-0.7474539939576668,-0.4188021168088761,881
NHIS,lawalkclimper,Walk/Climb Period Limitation,80-89,2024,-0.5314916529540128,0.08629271891411228,-0.7011110619964267,-0.36187224391159883,1003
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,18-29,2010,-0.49355577075875484,0.19056491361007374,-0.8694253377311207,-0.117686203786389,1208
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,18-29,2011,-0.11766048866005693,0.14764594849715773,-0.40829747797430005,0.1729765006541861,3117
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,18-29,2012,-0.2323831591684848,0.3136608464556201,-0.8506110312077588,0.3858447128707893,1547
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,18-29,2013,-0.058748819882458586,0.20665030487173053,-0.46557954331157714,0.34808190354666,3114
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,18-29,2014,0.02042729363377845,0.1622648735525439,-0.2990762947784376,0.3399308820459945,3174
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,18-29,2015,-0.4998665290705326,0.16685820296965134,-0.8284499589125396,-0.17128309922852553,2650
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,18-29,2016,-0.1756478184910725,0.1885973958976578,-0.5460840530711867,0.1947884160890417,2701
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,18-29,2017,-0.7829413621273534,0.25293721209897857,-1.28003211778269,-0.28585060647201704,2087
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,18-29,2018,-0.37312307260903876,0.2047384018831218,-0.775432393789311,0.029186248571233253,3637
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,18-29,2019,-0.7708820669670351,0.17686121488353448,-1.1182853968567077,-0.4234787370773626,4472
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,18-29,2020,-0.7511745729045338,0.24849086594572617,-1.2392957161098341,-0.26305342969923357,3654
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,18-29,2021,-0.4803953312271462,0.22745645936251588,-0.9271388928810953,-0.033651769573197154,3862
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,18-29,2022,-0.7350357863100683,0.2171505763667202,-1.1615938699660053,-0.30847770265413116,3553
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,18-29,2023,-0.8999903147584403,0.18525147468823297,-1.2638331767846722,-0.5361474527322083,3782
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,18-29,2024,-1.0640426204733402,0.2151384598379927,-1.486567180395074,-0.6415180605516062,4084
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,30-39,2010,-0.3013365448766235,0.14988086319170613,-0.5970425763958533,-0.00563051335739384,1132
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,30-39,2011,-0.4298472014264891,0.13464103639907354,-0.6948885025397875,-0.16480590031319065,2896
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,30-39,2012,-0.4726835061215139,0.16780593781493255,-0.8034835117895389,-0.14188350045348874,1463
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,30-39,2013,-0.5433310997761427,0.17351116047760026,-0.8849045359929065,-0.20175766355937885,2918
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,30-39,2014,-0.44544526177389276,0.193388884991505,-0.8262129546744911,-0.06467756887329423,2941
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,30-39,2015,-0.37609170620312776,0.1692012530755623,-0.70924736557751,-0.04293604682874558,2642
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,30-39,2016,-0.6441395059473638,0.15630818496017135,-0.9511498148187468,-0.33712919707598066,2488
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,30-39,2017,-0.5487442590042994,0.2025664741285256,-0.9468123401531103,-0.15067617785548854,2002
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,30-39,2018,-0.7511709272876338,0.1908342985678045,-1.1261408361491239,-0.3762010184261438,3919
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,30-39,2019,-0.8721869497266327,0.1683678002341151,-1.202912217241563,-0.5414616822117024,5176
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,30-39,2020,-1.0027529633634993,0.1935323712823623,-1.3828969505115658,-0.6226089762154328,4882
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,30-39,2021,-0.6329318163185546,0.18535658559592613,-0.9969837372117341,-0.2688798954253751,4732
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,30-39,2022,-1.131632999432302,0.18476047564221254,-1.4945426312409837,-0.7687233676236203,4390
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,30-39,2023,-0.9881040739360034,0.14284453994276475,-1.2686458535043288,-0.7075622943676778,4667
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,30-39,2024,-0.8121247564991334,0.1556278422053233,-1.1177631898822673,-0.5064863231159997,5268
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,40-49,2010,-0.36830229580305845,0.19538085969736185,-0.753722828533429,0.017118236927312125,1080
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,40-49,2011,-0.7588305306460167,0.1111114100586551,-0.9775435524869188,-0.5401175088051144,2827
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,40-49,2012,-0.6298702623968365,0.19349776776578761,-1.011197744310862,-0.2485427804828112,1460
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,40-49,2013,-0.9927532434393023,0.13345421959801676,-1.2554920808792516,-0.730014405999353,2742
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,40-49,2014,-0.86489884269974,0.15747929664414628,-1.1749320894694306,-0.5548655959300495,2794
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,40-49,2015,-0.713110934079422,0.15704733991126105,-1.0223859205334742,-0.4038359476253696,2455
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,40-49,2016,-1.2820370052877226,0.15486681490418355,-1.5862243169366061,-0.977849693638839,2252
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,40-49,2017,-0.6832554797095478,0.2053585680777688,-1.0868243774129664,-0.2796865820061293,1840
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,40-49,2018,-1.271112985987456,0.12771495775053063,-1.5220637921972733,-1.0201621797776386,3680
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,40-49,2019,-1.020681066324752,0.12385364378271169,-1.2639631691725548,-0.7773989634769494,4651
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,40-49,2020,-1.388792098787053,0.18081596648393125,-1.74396932865652,-1.033614868917586,4571
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,40-49,2021,-1.2282618216169188,0.12426909221439687,-1.4723297248560907,-0.9841939183777467,4359
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,40-49,2022,-1.3849225623999937,0.12200852178852534,-1.6245737516810792,-1.1452713731189081,3964
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,40-49,2023,-0.9933054962196842,0.15413052342853348,-1.2960156976776098,-0.6905952947617587,4147
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,40-49,2024,-1.3531000488826141,0.12298594571554651,-1.5946369315875184,-1.11156316617771,4543
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,50-59,2010,-0.7669431653508304,0.1531266880458934,-1.0690104700668737,-0.46487586063478714,1034
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,50-59,2011,-0.9226176426025876,0.12088706597373572,-1.1605731818819374,-0.6846621033232378,2713
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,50-59,2012,-1.1231578999424612,0.162697028248689,-1.4437324284683515,-0.8025833714165709,1507
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,50-59,2013,-1.0594923617051761,0.12711579924457897,-1.3097320594047166,-0.8092526640056357,2917
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,50-59,2014,-1.1640127417437056,0.12544650066482874,-1.4109702192527769,-0.9170552642346343,3123
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,50-59,2015,-1.0755828489871222,0.09923231687526901,-1.270963572959118,-0.8802021250151262,2695
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,50-59,2016,-1.2479439052648538,0.10442299629052722,-1.4530357238084897,-1.0428520867212179,2731
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,50-59,2017,-1.06369805850683,0.11231036517810176,-1.2843930757183735,-0.8430030412952869,2202
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,50-59,2018,-1.164438345362576,0.09321299745270999,-1.3475952540911782,-0.9812814366339738,4078
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,50-59,2019,-1.28697463455511,0.06762816831540709,-1.4198157360398826,-1.1541335330703375,5274
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,50-59,2020,-1.3828490169047654,0.07190571745565927,-1.5240890893082382,-1.2416089445012926,5234
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,50-59,2021,-1.487606108187023,0.07326733161264787,-1.6315061790930097,-1.3437060372810363,4778
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,50-59,2022,-1.248816781717768,0.08306878965228212,-1.411983165828649,-1.085650397606887,4245
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,50-59,2023,-1.3219057508261278,0.07990803612945445,-1.4788418559370915,-1.1649696457151641,4481
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,50-59,2024,-1.4428955523470945,0.07278270760970844,-1.5858329890078409,-1.2999581156863482,4747
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,60-69,2010,-0.7918372455866871,0.1481229971181148,-1.0843517388700663,-0.4993227523033079,860
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,60-69,2011,-0.8164669965806958,0.07514114225093774,-0.9644015948151201,-0.6685323983462715,2357
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,60-69,2012,-1.1095007999670543,0.143603861616539,-1.3926641368171087,-0.826337463117,1316
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,60-69,2013,-1.201135503195915,0.10094773374923603,-1.3998737139655482,-1.0023972924262818,2523
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,60-69,2014,-1.171576080974147,0.08323802744788245,-1.3354767275991903,-1.0076754343491034,2854
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,60-69,2015,-1.1664703438696316,0.09622056053115965,-1.3559343733909412,-0.9770063143483217,2542
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,60-69,2016,-1.1653708122850308,0.09810367151470376,-1.3580497960834264,-0.9726918284866354,2857
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,60-69,2017,-0.9765525025827999,0.09594100319536929,-1.1650820196208926,-0.7880229855447072,2349
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,60-69,2018,-1.2450179890709976,0.054362828128226855,-1.35183595387284,-1.1382000242691552,4591
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,60-69,2019,-1.2832552256653909,0.0482685823704929,-1.378068552847342,-1.1884418984834397,5915
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,60-69,2020,-1.2877482069278454,0.051992211272144644,-1.389871392263419,-1.1856250215922717,6108
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,60-69,2021,-1.28321354301015,0.05251320018624484,-1.3863505426508607,-1.1800765433694391,5377
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,60-69,2022,-1.2168991168771521,0.0519310761524249,-1.3189038042482675,-1.1148944295060368,5327
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,60-69,2023,-1.3103081801928633,0.0439129775038784,-1.3965502928599387,-1.224066067525788,5572
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,60-69,2024,-1.1431416825658323,0.04779819554649812,-1.2370128395410631,-1.0492705255906014,6215
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,70-79,2010,-0.7835576211538099,0.12385645516407924,-1.0299931160656315,-0.5371221262419885,526
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,70-79,2011,-0.8687829730617734,0.09239555095298678,-1.0508720844677018,-0.6866938616558451,1386
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,70-79,2012,-0.9889615092579401,0.13724370812753534,-1.2608923243109489,-0.7170306942049315,726
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,70-79,2013,-1.147290163372259,0.09438262324420699,-1.3333094041688411,-0.9612709225756768,1569
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,70-79,2014,-1.0188388435761633,0.09314934905852704,-1.2024181016277216,-0.835259585524605,1785
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,70-79,2015,-1.054559005477274,0.10463594643700022,-1.2608839845832127,-0.8482340263713353,1633
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,70-79,2016,-0.9428693764139591,0.08731373359146295,-1.1143899026899562,-0.771348850137962,1784
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,70-79,2017,-1.0473857288927797,0.0929391613053861,-1.2300421677292401,-0.8647292900563192,1523
NHIS,lawalkclimperq,Walk/Climb Permanent Limitation,70-79,2018,-1.0979875169776978,0.054041990979980976,-1.2041784497859391,-0.9917965841694565,3122
