survey,covariate,covariate_label,age_group,year,coefficient,se,ci_lower,ci_upper,n_unweighted,category
MEPS,laiadl,IADL Limitation,18-29,2022,-1.2211638205195638,0.3269358011980098,-1.8625697680281144,-0.5797578730110137,1247,IADL Limitation
MEPS,laiadl,IADL Limitation,18-29,2023,-0.9757859028312247,0.3345470631432159,-1.6322293347994403,-0.3193424708630094,1071,IADL Limitation
MEPS,laiadl,IADL Limitation,30-39,2000,-1.3308813191117144,0.25233405212510224,-1.8256342240006724,-0.8361284142227565,3200,IADL Limitation
MEPS,laiadl,IADL Limitation,30-39,2001,-1.2083993920467841,0.15900910764936727,-1.5201427668683436,-0.8966560172252247,4137,IADL Limitation
MEPS,laiadl,IADL Limitation,30-39,2002,-1.2291080862640504,0.14952152751482767,-1.522238610734781,-0.9359775617933199,4815,IADL Limitation
MEPS,laiadl,IADL Limitation,30-39,2003,-1.4754623470054034,0.22304033366297796,-1.9127431857474781,-1.0381815082633286,4079,IADL Limitation
MEPS,laiadl,IADL Limitation,30-39,2004,-1.209635899673771,0.13964241457478116,-1.483410158988591,-0.935861640358951,4136,IADL Limitation
MEPS,laiadl,IADL Limitation,30-39,2005,-1.1494343717778197,0.13168481812053653,-1.4076107234537611,-0.8912580201018785,3965,IADL Limitation
MEPS,laiadl,IADL Limitation,30-39,2006,-1.2154333854581545,0.19061925565931215,-1.5891569037407887,-0.8417098671755203,3880,IADL Limitation
MEPS,laiadl,IADL Limitation,30-39,2007,-1.2740843498904946,0.2018463636711679,-1.6698314539522934,-0.8783372458286959,3537,IADL Limitation
MEPS,laiadl,IADL Limitation,30-39,2008,-0.9810205545512041,0.18786386093098642,-1.349342209630743,-0.612698899471665,3870,IADL Limitation
MEPS,laiadl,IADL Limitation,30-39,2009,-1.2113150890424327,0.16682805275599083,-1.5383824244506148,-0.8842477536342508,4383,IADL Limitation
MEPS,laiadl,IADL Limitation,30-39,2010,-0.9850603881306493,0.17374227637335635,-1.3256958035224338,-0.6444249727388649,3862,IADL Limitation
MEPS,laiadl,IADL Limitation,30-39,2011,-1.0919336801557533,0.1367924142281827,-1.3601199897395828,-0.8237473705719237,4158,IADL Limitation
MEPS,laiadl,IADL Limitation,30-39,2012,-1.1292491169819017,0.13762399252184057,-1.3990562997363,-0.8594419342275033,4727,IADL Limitation
MEPS,laiadl,IADL Limitation,30-39,2013,-1.1814085669073917,0.1854750157603531,-1.5450339780538314,-0.8177831557609518,4357,IADL Limitation
MEPS,laiadl,IADL Limitation,30-39,2014,-0.9379754284027708,0.15854591311228947,-1.2488130409055604,-0.6271378158999813,4033,IADL Limitation
MEPS,laiadl,IADL Limitation,30-39,2015,-0.8866755695960221,0.21446194849385714,-1.3071395142914182,-0.46621162490062595,4033,IADL Limitation
MEPS,laiadl,IADL Limitation,30-39,2016,-1.0326425906579808,0.17273337917843226,-1.371298171335642,-0.6939870099803196,3929,IADL Limitation
MEPS,laiadl,IADL Limitation,30-39,2017,-1.1324516253146237,0.19397431717356003,-1.512763276281082,-0.7521399743481655,3571,IADL Limitation
MEPS,laiadl,IADL Limitation,30-39,2018,-1.3070213230415904,0.16446642127703764,-1.6294877147982816,-0.9845549312848989,3306,IADL Limitation
MEPS,laiadl,IADL Limitation,30-39,2019,-1.4820171104469748,0.258110294417938,-1.9881205222009646,-0.9759136986929846,2831,IADL Limitation
MEPS,laiadl,IADL Limitation,30-39,2020,-0.7041566015741443,0.22389910912884523,-1.143250039355324,-0.26506316379296446,2052,IADL Limitation
MEPS,laiadl,IADL Limitation,30-39,2021,-0.7024448428960833,0.23485865341210518,-1.1630224226209436,-0.24186726317122315,2121,IADL Limitation
MEPS,laiadl,IADL Limitation,30-39,2022,-1.1605363469558652,0.3192060099624834,-1.7866675351434318,-0.5344051587682984,1521,IADL Limitation
MEPS,laiadl,IADL Limitation,30-39,2023,-0.26847019592147364,0.2833377353413855,-0.8242919284742796,0.2873515366313322,1375,IADL Limitation
MEPS,laiadl,IADL Limitation,40-49,2000,-1.2465190710889966,0.13564476979054205,-1.5124777500529905,-0.9805603921250028,3227,IADL Limitation
MEPS,laiadl,IADL Limitation,40-49,2001,-1.4271973349400615,0.10561070739476455,-1.634247434680773,-1.2201472351993503,4405,IADL Limitation
MEPS,laiadl,IADL Limitation,40-49,2002,-1.4832634354499985,0.11781505440872188,-1.7142325318994935,-1.2522943390005035,5009,IADL Limitation
MEPS,laiadl,IADL Limitation,40-49,2003,-1.405556628345601,0.09549459274045541,-1.5927757838772791,-1.2183374728139227,4262,IADL Limitation
MEPS,laiadl,IADL Limitation,40-49,2004,-1.565381502082599,0.10254385857631826,-1.7664216387173233,-1.3643413654478747,4207,IADL Limitation
MEPS,laiadl,IADL Limitation,40-49,2005,-1.332793439317075,0.11731986288918281,-1.5628035531762465,-1.1027833254579036,4132,IADL Limitation
MEPS,laiadl,IADL Limitation,40-49,2006,-1.46892922286204,0.10194672622747082,-1.6687994132461441,-1.269059032477936,4153,IADL Limitation
MEPS,laiadl,IADL Limitation,40-49,2007,-1.5250332107440754,0.10845107463948359,-1.7376627985349646,-1.3124036229531861,3711,IADL Limitation
MEPS,laiadl,IADL Limitation,40-49,2008,-1.2751478154996383,0.11833523396538084,-1.5071515411093352,-1.0431440898899413,3961,IADL Limitation
MEPS,laiadl,IADL Limitation,40-49,2009,-1.3931023963251754,0.11812367711307117,-1.6246836221944223,-1.1615211704559285,4446,IADL Limitation
MEPS,laiadl,IADL Limitation,40-49,2010,-1.3206942988714279,0.12159079051205833,-1.5590815499215878,-1.082307047821268,3918,IADL Limitation
MEPS,laiadl,IADL Limitation,40-49,2011,-1.205865465198831,0.1208937194850495,-1.442883478059362,-0.9688474523382997,4061,IADL Limitation
MEPS,laiadl,IADL Limitation,40-49,2012,-1.5472306410062393,0.15797720310176666,-1.8569435910694723,-1.2375176909430061,4501,IADL Limitation
MEPS,laiadl,IADL Limitation,40-49,2013,-1.392092687792794,0.14997350445556107,-1.6861220285525005,-1.0980633470330874,4108,IADL Limitation
MEPS,laiadl,IADL Limitation,40-49,2014,-1.4854541677942916,0.14154963076819663,-1.7629789072260686,-1.2079294283625144,3631,IADL Limitation
MEPS,laiadl,IADL Limitation,40-49,2015,-1.14011102420857,0.15091500822893814,-1.43599532726031,-0.8442267211568298,3720,IADL Limitation
MEPS,laiadl,IADL Limitation,40-49,2016,-0.9894050219565897,0.1383235801306886,-1.2606016261346649,-0.7182084177785149,3759,IADL Limitation
MEPS,laiadl,IADL Limitation,40-49,2017,-1.4508236528772132,0.21654969266496477,-1.8754021623355532,-1.026245143418873,3453,IADL Limitation
MEPS,laiadl,IADL Limitation,40-49,2018,-1.331847739288413,0.15997013078073596,-1.6455084807635834,-1.0181869978132425,3038,IADL Limitation
MEPS,laiadl,IADL Limitation,40-49,2019,-1.40107929796463,0.13770720163449435,-1.6710999056781644,-1.131058690251096,2738,IADL Limitation
MEPS,laiadl,IADL Limitation,40-49,2020,-1.384121728623809,0.15435527430323676,-1.686831932167394,-1.081411525080224,2044,IADL Limitation
MEPS,laiadl,IADL Limitation,40-49,2021,-1.722372712980543,0.2809464131169652,-2.273334060528736,-1.17141136543235,2109,IADL Limitation
MEPS,laiadl,IADL Limitation,40-49,2022,-1.1016069721635768,0.42611221690199175,-1.9374626060318674,-0.26575133829528663,1466,IADL Limitation
MEPS,laiadl,IADL Limitation,40-49,2023,-0.9823727275758007,0.2561160634637058,-1.4848235121844957,-0.4799219429671058,1289,IADL Limitation
MEPS,laiadl,IADL Limitation,50-59,2000,-1.5159502249842742,0.11191784541467303,-1.7354142592166364,-1.296486190751912,2437,IADL Limitation
MEPS,laiadl,IADL Limitation,50-59,2001,-1.5491673606228449,0.10620942790482,-1.757408628207608,-1.3409260930380817,3380,IADL Limitation
MEPS,laiadl,IADL Limitation,50-59,2002,-1.6264306841634129,0.08568161682142017,-1.7944153425778415,-1.4584460257489842,3929,IADL Limitation
MEPS,laiadl,IADL Limitation,50-59,2003,-1.37535702318404,0.09158956785127856,-1.5549359711931245,-1.1957780751749554,3261,IADL Limitation
MEPS,laiadl,IADL Limitation,50-59,2004,-1.3069514122287829,0.09914966904443999,-1.5013501932204514,-1.1125526312371146,3412,IADL Limitation
MEPS,laiadl,IADL Limitation,50-59,2005,-1.3558860654638902,0.10126968106650734,-1.5544387651553413,-1.157333365772439,3548,IADL Limitation
MEPS,laiadl,IADL Limitation,50-59,2006,-1.4298491187342688,0.0819234355051426,-1.5904683336113246,-1.269229903857213,3724,IADL Limitation
MEPS,laiadl,IADL Limitation,50-59,2007,-1.3671488011388586,0.08009609056236837,-1.5241905062590282,-1.210107096018689,3381,IADL Limitation
MEPS,laiadl,IADL Limitation,50-59,2008,-1.2731909664003143,0.10376710912587003,-1.4766402260759461,-1.0697417067246824,3547,IADL Limitation
MEPS,laiadl,IADL Limitation,50-59,2009,-1.2314693088194637,0.07629086633144891,-1.3810409004446849,-1.0818977171942425,4094,IADL Limitation
MEPS,laiadl,IADL Limitation,50-59,2010,-1.1942906991386186,0.08815907122222919,-1.3671358606909298,-1.0214455375863074,3701,IADL Limitation
MEPS,laiadl,IADL Limitation,50-59,2011,-1.344244425063364,0.10547449930382245,-1.551033436964176,-1.137455413162552,3988,IADL Limitation
MEPS,laiadl,IADL Limitation,50-59,2012,-1.1421370210596888,0.10150894482925954,-1.3411452820984902,-0.9431287600208875,4431,IADL Limitation
MEPS,laiadl,IADL Limitation,50-59,2013,-1.3403285186804965,0.12023605357661091,-1.5760578277043273,-1.1045992096566655,4022,IADL Limitation
MEPS,laiadl,IADL Limitation,50-59,2014,-1.2495730212234912,0.10132946336252331,-1.4482386320129186,-1.0509074104340639,3788,IADL Limitation
MEPS,laiadl,IADL Limitation,50-59,2015,-1.0401204767287255,0.11900269659613004,-1.2734334966141239,-0.8068074568433272,3923,IADL Limitation
MEPS,laiadl,IADL Limitation,50-59,2016,-1.29381362796933,0.1547135788787767,-1.5971428804053198,-0.9904843755333401,3818,IADL Limitation
MEPS,laiadl,IADL Limitation,50-59,2017,-1.2802586577737702,0.1421901827597084,-1.5590403115249516,-1.0014770040225889,3591,IADL Limitation
MEPS,laiadl,IADL Limitation,50-59,2018,-1.0325159087731621,0.12339429362685747,-1.2744534491246493,-0.790578368421675,3286,IADL Limitation
MEPS,laiadl,IADL Limitation,50-59,2019,-1.7079514363841486,0.15352801203110378,-2.0089812579812674,-1.4069216147870298,3027,IADL Limitation
MEPS,laiadl,IADL Limitation,50-59,2020,-1.15849290107403,0.13527208050086442,-1.4237521906917443,-0.8932336114563153,2455,IADL Limitation
MEPS,laiadl,IADL Limitation,50-59,2021,-1.1046473494080877,0.11188296169558423,-1.324040611697955,-0.8852540871182204,2491,IADL Limitation
MEPS,laiadl,IADL Limitation,50-59,2022,-1.354458420608696,0.24239479604442368,-1.8298574023146659,-0.879059438902726,1835,IADL Limitation
MEPS,laiadl,IADL Limitation,50-59,2023,-1.1427355815704385,0.17648941478921099,-1.4889172405401088,-0.7965539226007683,1561,IADL Limitation
MEPS,laiadl,IADL Limitation,60-69,2000,-1.4017876503853774,0.14988820304976566,-1.6957897829950734,-1.1077855177756815,1572,IADL Limitation
MEPS,laiadl,IADL Limitation,60-69,2001,-1.0944197674407703,0.10832565975986724,-1.306851457250041,-0.8819880776314994,2194,IADL Limitation
MEPS,laiadl,IADL Limitation,60-69,2002,-1.1524176922758893,0.09452108047932786,-1.337764521934409,-0.9670708626173696,2525,IADL Limitation
MEPS,laiadl,IADL Limitation,60-69,2003,-1.201119807632996,0.09314957617953556,-1.3837939146337208,-1.0184457006322714,2122,IADL Limitation
MEPS,laiadl,IADL Limitation,60-69,2004,-1.319140992559787,0.10799258754200951,-1.5309226921731953,-1.107359292946379,2136,IADL Limitation
MEPS,laiadl,IADL Limitation,60-69,2005,-1.211892779455941,0.08791574881355421,-1.3843006441225896,-1.0394849147892924,2172,IADL Limitation
MEPS,laiadl,IADL Limitation,60-69,2006,-1.0892215662653177,0.09566638170963583,-1.2768210983352812,-0.9016220341953541,2346,IADL Limitation
MEPS,laiadl,IADL Limitation,60-69,2007,-1.231481089124544,0.09359634352762305,-1.4150249799713492,-1.0479371982777388,2259,IADL Limitation
MEPS,laiadl,IADL Limitation,60-69,2008,-1.1435926289084106,0.1117393599017903,-1.3627120655160136,-0.9244731923008074,2322,IADL Limitation
MEPS,laiadl,IADL Limitation,60-69,2009,-1.0936284249877306,0.11706104397246023,-1.3231669435475364,-0.8640899064279247,2697,IADL Limitation
MEPS,laiadl,IADL Limitation,60-69,2010,-1.2452577744713351,0.08978603140474463,-1.42131912479232,-1.0691964241503504,2540,IADL Limitation
MEPS,laiadl,IADL Limitation,60-69,2011,-1.1732191165219137,0.09478011844744734,-1.3590655036161448,-0.9873727294276827,2787,IADL Limitation
MEPS,laiadl,IADL Limitation,60-69,2012,-1.1957738983973645,0.08715282604757939,-1.366655482241467,-1.024892314553262,3175,IADL Limitation
MEPS,laiadl,IADL Limitation,60-69,2013,-1.2122713146683464,0.1566885206861982,-1.5194984658865915,-0.9050441634501013,3018,IADL Limitation
MEPS,laiadl,IADL Limitation,60-69,2014,-1.2033788049472138,0.10431505445910638,-1.4079221242549418,-0.9988354856394857,2766,IADL Limitation
MEPS,laiadl,IADL Limitation,60-69,2015,-1.0631876744585376,0.09339996528066459,-1.2463263754537572,-0.8800489734633179,2839,IADL Limitation
MEPS,laiadl,IADL Limitation,60-69,2016,-1.284570991219575,0.11365193089104682,-1.507414112114422,-1.0617278703247282,3018,IADL Limitation
MEPS,laiadl,IADL Limitation,60-69,2017,-1.4163644182820354,0.1583848331106858,-1.7269123118736611,-1.1058165246904097,3152,IADL Limitation
MEPS,laiadl,IADL Limitation,60-69,2018,-1.2485370888405039,0.17155396496077172,-1.5849008793391497,-0.9121732983418581,3280,IADL Limitation
MEPS,laiadl,IADL Limitation,60-69,2019,-1.1609636455037802,0.13211543763355554,-1.4200042071538745,-0.9019230838536857,3167,IADL Limitation
MEPS,laiadl,IADL Limitation,60-69,2020,-1.3547842522516587,0.15635258328848137,-1.6613564563555072,-1.04821204814781,2929,IADL Limitation
MEPS,laiadl,IADL Limitation,60-69,2021,-1.22221509985367,0.0972969327826123,-1.4129880208159367,-1.0314421788914034,3104,IADL Limitation
MEPS,laiadl,IADL Limitation,60-69,2022,-1.1330033893283813,0.12411705358025353,-1.376393434713348,-0.8896133439434144,2357,IADL Limitation
MEPS,laiadl,IADL Limitation,60-69,2023,-1.1603659774916064,0.14300332497226634,-1.4408135735013297,-0.8799183814818832,2044,IADL Limitation
MEPS,laiadl,IADL Limitation,70-79,2000,-1.0087218055936193,0.0955269327740961,-1.1961376975376559,-0.8213059136495828,1218,IADL Limitation
MEPS,laiadl,IADL Limitation,70-79,2001,-0.9631088700630752,0.08359122713333139,-1.1270668607425032,-0.7991508793836474,1626,IADL Limitation
MEPS,laiadl,IADL Limitation,70-79,2002,-1.1368248581272435,0.0684374644187059,-1.2710487442205094,-1.0026009720339777,1829,IADL Limitation
MEPS,laiadl,IADL Limitation,70-79,2003,-0.949357594823215,0.07943532954415398,-1.1051638151752312,-0.7935513744711988,1630,IADL Limitation
MEPS,laiadl,IADL Limitation,70-79,2004,-0.7462419464835178,0.08336854625594252,-0.9097623446207725,-0.5827215483462632,1637,IADL Limitation
MEPS,laiadl,IADL Limitation,70-79,2005,-0.9232160881104227,0.08581080201372934,-1.0915348890047398,-0.7548972872161056,1537,IADL Limitation
MEPS,laiadl,IADL Limitation,70-79,2006,-0.918379453924531,0.09247911356243033,-1.09977710849701,-0.736981799352052,1549,IADL Limitation
MEPS,laiadl,IADL Limitation,70-79,2007,-0.9875105308608515,0.10073831996106089,-1.1851277100959192,-0.7898933516257837,1379,IADL Limitation
MEPS,laiadl,IADL Limitation,70-79,2008,-1.0947851652349359,0.0960773253885012,-1.2832628710768696,-0.9063074593930018,1347,IADL Limitation
MEPS,laiadl,IADL Limitation,70-79,2009,-1.0120417456696273,0.09727706060943912,-1.2028612240837417,-0.821222267255513,1446,IADL Limitation
MEPS,laiadl,IADL Limitation,70-79,2010,-1.0467795903978834,0.12159864198014206,-1.2853159570646242,-0.8082432237311425,1394,IADL Limitation
MEPS,laiadl,IADL Limitation,70-79,2011,-1.0450873336873796,0.13779324545728097,-1.3153690070911717,-0.7748056602835875,1546,IADL Limitation
MEPS,laiadl,IADL Limitation,70-79,2012,-1.0472382746099176,0.09862943066846139,-1.2406938405518446,-0.8537827086679903,1612,IADL Limitation
MEPS,laiadl,IADL Limitation,70-79,2013,-0.8674549669479752,0.12760886466346305,-1.1177718298388575,-0.6171381040570928,1458,IADL Limitation
MEPS,laiadl,IADL Limitation,70-79,2014,-1.0136904228771197,0.11298538307044759,-1.2353211861678601,-0.7920596595863794,1464,IADL Limitation
MEPS,laiadl,IADL Limitation,70-79,2015,-0.9864346841026354,0.13036041468208187,-1.2421295854522092,-0.7307397827530614,1604,IADL Limitation
MEPS,laiadl,IADL Limitation,70-79,2016,-1.0452218507162365,0.10839254959556578,-1.2578144633493775,-0.8326292380830954,1751,IADL Limitation
MEPS,laiadl,IADL Limitation,70-79,2017,-0.9480178028711196,0.13723258059487575,-1.2171552577190823,-0.6788803480231569,1958,IADL Limitation
MEPS,laiadl,IADL Limitation,70-79,2018,-1.017953306071068,0.11760548904935585,-1.2485834668339817,-0.7873231453081541,2189,IADL Limitation
MEPS,laiadl,IADL Limitation,70-79,2019,-0.906576681181016,0.13299745673254967,-1.1673932578932367,-0.6457601044687951,2159,IADL Limitation
MEPS,laiadl,IADL Limitation,70-79,2020,-0.9921899440414513,0.12452261368994903,-1.2363869350697163,-0.7479929530131864,2157,IADL Limitation
MEPS,laiadl,IADL Limitation,70-79,2021,-0.7904524780685351,0.12135083114339411,-1.028410896173894,-0.5524940599631761,2503,IADL Limitation
MEPS,laiadl,IADL Limitation,70-79,2022,-0.8623821617171695,0.18434787524494511,-1.2239246791665743,-0.5008396442677647,1927,IADL Limitation
MEPS,laiadl,IADL Limitation,70-79,2023,-0.8216456047164912,0.12972081035588726,-1.0760832339128827,-0.5672079755200996,1627,IADL Limitation
MEPS,laiadl,IADL Limitation,80-89,2000,-0.8462404295066785,0.1109182024402766,-1.0641365349285443,-0.6283443240848129,529,IADL Limitation
MEPS,laiadl,IADL Limitation,80-89,2001,-0.6886274168404677,0.09404601397461634,-0.8732321190861432,-0.5040227145947922,806,IADL Limitation
MEPS,laiadl,IADL Limitation,80-89,2002,-0.741236453926175,0.08440293141881813,-0.9068817929489785,-0.5755911149033714,919,IADL Limitation
MEPS,laiadl,IADL Limitation,80-89,2003,-0.6838999507299566,0.09713100098982141,-0.8745653264843596,-0.49323457497555356,792,IADL Limitation
MEPS,laiadl,IADL Limitation,80-89,2004,-0.7227593109918904,0.10716083905677898,-0.9331137910849776,-0.5124048308988033,790,IADL Limitation
MEPS,laiadl,IADL Limitation,80-89,2005,-0.8107752820109038,0.089790134931563,-0.9870218106815469,-0.6345287533402606,819,IADL Limitation
MEPS,laiadl,IADL Limitation,80-89,2006,-0.6605587648759733,0.09991011950319162,-0.8566499324697535,-0.4644675972821931,878,IADL Limitation
MEPS,laiadl,IADL Limitation,80-89,2007,-0.6566908226680166,0.10254531749879,-0.8579816341501009,-0.45540001118593226,799,IADL Limitation
MEPS,laiadl,IADL Limitation,80-89,2008,-0.6488050220440272,0.09624239386819973,-0.8377316981089032,-0.45987834597915134,777,IADL Limitation
MEPS,laiadl,IADL Limitation,80-89,2009,-0.9137459998094305,0.09851882453528846,-1.1070979343713776,-0.7203940652474835,907,IADL Limitation
MEPS,laiadl,IADL Limitation,80-89,2010,-0.7452592620458327,0.09623112033159496,-0.9341309458993917,-0.5563875781922736,874,IADL Limitation
MEPS,laiadl,IADL Limitation,80-89,2011,-0.7330584953343922,0.11390452344675614,-0.9566123043402432,-0.5095046863285411,889,IADL Limitation
MEPS,laiadl,IADL Limitation,80-89,2012,-0.8142177170480855,0.11022256472918078,-1.0305376885208368,-0.5978977455753343,912,IADL Limitation
MEPS,laiadl,IADL Limitation,80-89,2013,-0.722035229312538,0.10097885056348667,-0.9202423402972604,-0.5238281183278157,823,IADL Limitation
MEPS,laiadl,IADL Limitation,80-89,2014,-0.5401783518690709,0.09356248026162384,-0.7238359984776388,-0.3565207052605031,800,IADL Limitation
MEPS,laiadl,IADL Limitation,80-89,2015,-0.6891590727348348,0.10255021564142998,-0.8904275126501442,-0.4878906328195253,892,IADL Limitation
MEPS,laiadl,IADL Limitation,80-89,2016,-0.6026490158746556,0.09945424721079581,-0.7978225986944232,-0.407475433054888,959,IADL Limitation
MEPS,laiadl,IADL Limitation,80-89,2017,-0.5710782249481962,0.1286286947838089,-0.8234979008416208,-0.3186585490547713,981,IADL Limitation
MEPS,laiadl,IADL Limitation,80-89,2018,-0.6708243839652095,0.10676806735992771,-0.8803207303922986,-0.4613280375381205,1082,IADL Limitation
MEPS,laiadl,IADL Limitation,80-89,2019,-0.5423009592369901,0.12976863581858786,-0.7969470647713495,-0.28765485370263066,1015,IADL Limitation
MEPS,laiadl,IADL Limitation,80-89,2020,-0.8056826615428989,0.16584623242020116,-1.1311598053052232,-0.48020551778057496,930,IADL Limitation
MEPS,laiadl,IADL Limitation,80-89,2021,-0.7336093137620733,0.13595647646788722,-1.0003831480911218,-0.4668354794330248,1064,IADL Limitation
MEPS,laiadl,IADL Limitation,80-89,2022,-0.5588612469747742,0.17799953487666306,-0.9082385348016049,-0.20948395914794388,840,IADL Limitation
MEPS,laiadl,IADL Limitation,80-89,2023,-0.6566704212330596,0.128001149754219,-0.9079641362618828,-0.4053767062042363,733,IADL Limitation
MEPS,lmtphys,Physical Limitation,18-29,2000,-0.7352168385257429,0.14693798851580844,-1.0233179956896794,-0.44711568136180657,3231,Physical Limitation
MEPS,lmtphys,Physical Limitation,18-29,2001,-0.8176966896310203,0.10756367350557562,-1.0285774052384893,-0.6068159740235511,4271,Physical Limitation
MEPS,lmtphys,Physical Limitation,18-29,2002,-0.7440902028073787,0.09741296528620613,-0.9350618685058937,-0.5531185371088637,5053,Physical Limitation
MEPS,lmtphys,Physical Limitation,18-29,2003,-0.7976977765728411,0.1251893801946624,-1.0431301019003443,-0.5522654512453378,4527,Physical Limitation
MEPS,lmtphys,Physical Limitation,18-29,2004,-0.6753923388581566,0.0837412923932354,-0.8395662864224924,-0.5112183912938209,4515,Physical Limitation
MEPS,lmtphys,Physical Limitation,18-29,2005,-0.6722527716947608,0.08524370116271104,-0.8393736963892353,-0.5051318470002863,4367,Physical Limitation
MEPS,lmtphys,Physical Limitation,18-29,2006,-0.5984636888112731,0.08643742342681585,-0.7679270541379961,-0.42900032348455,4177,Physical Limitation
MEPS,lmtphys,Physical Limitation,18-29,2007,-0.837857548880835,0.11382414246749159,-1.0610184731181747,-0.6146966246434953,3877,Physical Limitation
MEPS,lmtphys,Physical Limitation,18-29,2008,-0.9071783227141662,0.1195216435450349,-1.14149837685503,-0.6728582685733023,4581,Physical Limitation
MEPS,lmtphys,Physical Limitation,18-29,2009,-0.9875737307070629,0.14091345472551903,-1.2638252506579013,-0.7113222107562247,5051,Physical Limitation
MEPS,lmtphys,Physical Limitation,18-29,2010,-0.6351181286579409,0.12181117205359793,-0.8739294360702423,-0.39630682124563954,4395,Physical Limitation
MEPS,lmtphys,Physical Limitation,18-29,2011,-0.8218814045675016,0.09062700767598565,-0.9995503526224585,-0.6442124565125447,4971,Physical Limitation
MEPS,lmtphys,Physical Limitation,18-29,2012,-0.6131443590074065,0.11661658061914937,-0.8417578227377425,-0.3845308952770705,5630,Physical Limitation
MEPS,lmtphys,Physical Limitation,18-29,2013,-0.9964103131223278,0.16136086665269858,-1.3127458582738702,-0.6800747679707853,5172,Physical Limitation
MEPS,lmtphys,Physical Limitation,18-29,2014,-0.7638458866600751,0.11396425858461784,-0.9872707994364263,-0.540420973883724,4580,Physical Limitation
MEPS,lmtphys,Physical Limitation,18-29,2015,-0.9477821155255136,0.12212554791540983,-1.1872085345417518,-0.7083556965092753,4478,Physical Limitation
MEPS,lmtphys,Physical Limitation,18-29,2016,-0.8157627474899711,0.11408123401751163,-1.0394207539580291,-0.59210474102191335,4306,Physical Limitation
MEPS,lmtphys,Physical Limitation,18-29,2017,-0.9371959111199332,0.1360041952335962,-1.20384523103391,-0.6705465912059563,3755,Physical Limitation
MEPS,lmtphys,Physical Limitation,18-29,2018,-0.995803011065757,0.12871253294889412,-1.2481703945668414,-0.7434356275646725,3202,Physical Limitation
MEPS,lmtphys,Physical Limitation,18-29,2019,-0.9010960016154247,0.1697313233662005,-1.2339088105919418,-0.5682831926389076,2770,Physical Limitation
MEPS,lmtphys,Physical Limitation,18-29,2020,-1.3562236647033432,0.23340471199834958,-1.8140022383864898,-0.8984450910201967,1768,Physical Limitation
MEPS,lmtphys,Physical Limitation,18-29,2021,-0.9646976902670741,0.1838067591761294,-1.325181473878012,-0.6042139066561363,1906,Physical Limitation
MEPS,lmtphys,Physical Limitation,18-29,2022,-1.0012842282696612,0.2161071828335154,-1.425258034531701,-0.5773104220076215,1249,Physical Limitation
MEPS,lmtphys,Physical Limitation,18-29,2023,-1.3616498478119687,0.25804370949288846,-1.8679778943074654,-0.8553218013164724,1074,Physical Limitation
MEPS,lmtphys,Physical Limitation,30-39,2000,-1.1828605554490055,0.14196919040160405,-1.4612205722924878,-0.9045005386055232,3195,Physical Limitation
MEPS,lmtphys,Physical Limitation,30-39,2001,-1.010793222047349,0.07929594788032948,-1.1662560731648413,-0.8553303709298568,4124,Physical Limitation
MEPS,lmtphys,Physical Limitation,30-39,2002,-0.9735171424691461,0.07474063424648586,-1.1200430568902386,-0.8269912280480536,4800,Physical Limitation
MEPS,lmtphys,Physical Limitation,30-39,2003,-0.971033318426877,0.0944719631310438,-1.156250044461908,-0.7858165923918463,4072,Physical Limitation
MEPS,lmtphys,Physical Limitation,30-39,2004,-1.1029481760743254,0.07977629483379335,-1.2593527107906377,-0.9465436413580128,4129,Physical Limitation
MEPS,lmtphys,Physical Limitation,30-39,2005,-0.9584298122483479,0.07814170676011892,-1.111631675397775,-0.8052279490989206,3953,Physical Limitation
MEPS,lmtphys,Physical Limitation,30-39,2006,-0.9570214065821223,0.08523275752137846,-1.1241268586110382,-0.7899159545532064,3868,Physical Limitation
MEPS,lmtphys,Physical Limitation,30-39,2007,-0.8850946363490598,0.08954262797962029,-1.0606552092436907,-0.7095340634544289,3529,Physical Limitation
MEPS,lmtphys,Physical Limitation,30-39,2008,-0.8886368102468468,0.08374685518171325,-1.0528290484433416,-0.7244445720503521,3867,Physical Limitation
MEPS,lmtphys,Physical Limitation,30-39,2009,-0.9856168749099674,0.09002697146563901,-1.1621151919304515,-0.8091185578894833,4389,Physical Limitation
MEPS,lmtphys,Physical Limitation,30-39,2010,-0.9372164494883586,0.08808459428394325,-1.1099133036822546,-0.7645195952944627,3857,Physical Limitation
MEPS,lmtphys,Physical Limitation,30-39,2011,-0.9151331935530492,0.08093503511736629,-1.0738092146109297,-0.7564571724951688,4153,Physical Limitation
MEPS,lmtphys,Physical Limitation,30-39,2012,-1.0616412863902724,0.07969646859113372,-1.2178835600548947,-0.9053990127256502,4722,Physical Limitation
MEPS,lmtphys,Physical Limitation,30-39,2013,-1.020739792363713,0.09473830750810318,-1.2064751902566955,-0.8350043944707304,4348,Physical Limitation
MEPS,lmtphys,Physical Limitation,30-39,2014,-0.7344752082457208,0.09311313159958591,-0.9170285019452407,-0.5519219145462008,4026,Physical Limitation
MEPS,lmtphys,Physical Limitation,30-39,2015,-0.7145162025950277,0.09954277533600482,-0.9096752310950481,-0.5193571740950073,4021,Physical Limitation
MEPS,lmtphys,Physical Limitation,30-39,2016,-1.0825232815503287,0.11681339613479301,-1.3115442072301382,-0.8535023558705193,3913,Physical Limitation
