survey,outcome,outcome_label,age_group,year,coefficient,se,ci_lower,ci_upper,n_unweighted,category
MEPS,uninsured,Uninsured,18-29,2000,-0.038343064718908096,0.009836905339078822,-0.057630706511748286,-0.01905542292606791,3049,Uninsured
MEPS,uninsured,Uninsured,18-29,2001,-0.04925491189402533,0.008318100734796158,-0.06556275492565257,-0.0329470688623981,4233,Uninsured
MEPS,uninsured,Uninsured,18-29,2002,-0.035399762368868534,0.008108885232436927,-0.051296706074349704,-0.019502818663387367,5038,Uninsured
MEPS,uninsured,Uninsured,18-29,2003,-0.042611016047114106,0.00896506127686346,-0.06018692911188783,-0.025035102982340393,4513,Uninsured
MEPS,uninsured,Uninsured,18-29,2004,-0.041463056658370114,0.008245787412605194,-0.05762885787999929,-0.02529725543674093,4495,Uninsured
MEPS,uninsured,Uninsured,18-29,2005,-0.035511567609854196,0.008651465510323187,-0.052472852133327995,-0.018550283086380397,4348,Uninsured
MEPS,uninsured,Uninsured,18-29,2006,-0.030037920280773806,0.008718324425480118,-0.04713050605800642,-0.012945334503541194,4153,Uninsured
MEPS,uninsured,Uninsured,18-29,2007,-0.013554774180449565,0.009220042390238619,-0.031631402210912866,0.004521853850013734,3856,Uninsured
MEPS,uninsured,Uninsured,18-29,2008,-0.033354688048821586,0.00898480348047264,-0.05096926910941749,-0.015740106988225682,4548,Uninsured
MEPS,uninsured,Uninsured,18-29,2009,-0.038227935089149255,0.008434059474997514,-0.05476237845681123,-0.02169349172148729,5017,Uninsured
MEPS,uninsured,Uninsured,18-29,2010,-0.037976404374089626,0.008908166933130093,-0.055440950126559585,-0.020511858621619673,4352,Uninsured
MEPS,uninsured,Uninsured,18-29,2011,-0.04157531733384676,0.007957319004988443,-0.05717522308267337,-0.025975411585020154,4910,Uninsured
MEPS,uninsured,Uninsured,18-29,2012,-0.04676291380592192,0.007594299153185328,-0.061650697686788186,-0.031875129925055666,5579,Uninsured
MEPS,uninsured,Uninsured,18-29,2013,-0.03273887726820845,0.008340103394887381,-0.049089053785354525,-0.016388700751062368,5110,Uninsured
MEPS,uninsured,Uninsured,18-29,2014,-0.02590774380279684,0.0077668807828777595,-0.04113461435272938,-0.0106808732528643,4537,Uninsured
MEPS,uninsured,Uninsured,18-29,2015,-0.018049209177528454,0.006844586652090319,-0.03146802790379758,-0.004630390451259328,4421,Uninsured
MEPS,uninsured,Uninsured,18-29,2016,-0.009678340957660505,0.006685264908470946,-0.022784952919941377,0.0034282710046203684,4251,Uninsured
MEPS,uninsured,Uninsured,18-29,2017,3.438884767950566e-4,0.0062890340176496185,-0.011986392782355308,0.012674169735945422,3732,Uninsured
MEPS,uninsured,Uninsured,18-29,2018,0.0014867269019860233,0.0067021733247818955,-0.011654304145144713,0.014627757949116759,3175,Uninsured
MEPS,uninsured,Uninsured,18-29,2019,-0.0010421067846732655,0.0072946509102628804,-0.01534571304074571,0.01326149947139918,2727,Uninsured
MEPS,uninsured,Uninsured,18-29,2020,-0.013522420232471247,0.01115339254330528,-0.03539807059592674,0.008353230130984234,1721,Uninsured
MEPS,uninsured,Uninsured,18-29,2021,0.020000936125571925,0.010082567333225852,2.2675686926914781e-4,0.03977511538187471,1885,Uninsured
MEPS,uninsured,Uninsured,18-29,2022,0.010196114008271135,0.011887209482770092,-0.013125678379247595,0.03351790639578988,1214,Uninsured
MEPS,uninsured,Uninsured,18-29,2023,0.028856890646121028,0.012008935528317527,0.005292928814834723,0.05242085247740733,1063,Uninsured
MEPS,uninsured,Uninsured,30-39,2000,-0.05939196521144265,0.008115579930384318,-0.07530425844323581,-0.0434796719796495,3186,Uninsured
MEPS,uninsured,Uninsured,30-39,2001,-0.045842991417740966,0.007302267689663059,-0.06015940356188548,-0.03152657927359645,4098,Uninsured
MEPS,uninsured,Uninsured,30-39,2002,-0.036596449289354537,0.006930639101208723,-0.050183692788056684,-0.02300920579065239,4782,Uninsured
MEPS,uninsured,Uninsured,30-39,2003,-0.032500026170739174,0.007641546861267321,-0.047481660125605625,-0.01751839221587273,4052,Uninsured
MEPS,uninsured,Uninsured,30-39,2004,-0.028327251609261944,0.006980267483786209,-0.04201235658430769,-0.0146421466342162,4110,Uninsured
MEPS,uninsured,Uninsured,30-39,2005,-0.024055129876029247,0.007410352802639431,-0.03858359954135558,-0.009526660210702904,3958,Uninsured
MEPS,uninsured,Uninsured,30-39,2006,-0.0300219320757198,0.008099189515522544,-0.04590102708077671,-0.014142837070662898,3865,Uninsured
MEPS,uninsured,Uninsured,30-39,2007,-0.031257373982378406,0.00848185121208459,-0.04788724119695017,-0.014627506767806643,3506,Uninsured
MEPS,uninsured,Uninsured,30-39,2008,-0.030337686719747986,0.007533765679747208,-0.04510824812888198,-0.015567125310613987,3845,Uninsured
MEPS,uninsured,Uninsured,30-39,2009,-0.04773988430711499,0.007418969974543179,-0.06228484065186607,-0.0331949279623639,4357,Uninsured
MEPS,uninsured,Uninsured,30-39,2010,-0.031559274258803956,0.008239141378759134,-0.04771278484441046,-0.015405763673197459,3843,Uninsured
MEPS,uninsured,Uninsured,30-39,2011,-0.04156053856365275,0.007680222632664412,-0.05661793582618206,-0.026503141301123433,4109,Uninsured
MEPS,uninsured,Uninsured,30-39,2012,-0.0346235905615891,0.007417632144598223,-0.04916563611596671,-0.0200815450072115,4691,Uninsured
MEPS,uninsured,Uninsured,30-39,2013,-0.031273440424676995,0.008791270833791534,-0.04850886266109284,-0.014038018188261163,4305,Uninsured
MEPS,uninsured,Uninsured,30-39,2014,-0.005201798548923571,0.007254823503774591,-0.019425323379567257,0.00902172628172012,3976,Uninsured
MEPS,uninsured,Uninsured,30-39,2015,0.00510507234709792,0.006538542590599222,-0.007714127246153658,0.017924271940349498,3989,Uninsured
MEPS,uninsured,Uninsured,30-39,2016,-0.007490983254340701,0.006280389829277338,-0.01980415824320042,0.004822191734519013,3886,Uninsured
MEPS,uninsured,Uninsured,30-39,2017,-0.004888066549338886,0.006860759403693697,-0.018339529255368796,0.008563396156691015,3525,Uninsured
MEPS,uninsured,Uninsured,30-39,2018,-0.005296938579890809,0.006895895791336234,-0.018817692206591168,0.008223815046809548,3245,Uninsured
MEPS,uninsured,Uninsured,30-39,2019,-0.0019461314883704355,0.007365358574455624,-0.016388232044060796,0.012495969067319916,2793,Uninsured
MEPS,uninsured,Uninsured,30-39,2020,0.0020929342056350522,0.009517222807779167,-0.016571797815654155,0.020757666226924258,1998,Uninsured
MEPS,uninsured,Uninsured,30-39,2021,-0.01485165114881157,0.009143363911137747,-0.03278272418751007,0.0030794218898869286,2087,Uninsured
MEPS,uninsured,Uninsured,30-39,2022,-0.00195212922701937,0.01059941432687081,-0.02274338719371457,0.01883912873967583,1501,Uninsured
MEPS,uninsured,Uninsured,30-39,2023,-9.053608054774428e-4,0.011414701228237813,-0.02329759026023787,0.021486868649282995,1369,Uninsured
MEPS,uninsured,Uninsured,40-49,2000,-0.039067328974609974,0.0071087895609440515,-0.05300556421288795,-0.025129093736332004,3207,Uninsured
MEPS,uninsured,Uninsured,40-49,2001,-0.032515067483442475,0.00590593529547297,-0.044093705938960455,-0.02093642902792449,4357,Uninsured
MEPS,uninsured,Uninsured,40-49,2002,-0.025239975715180968,0.0055936967741098565,-0.036206080905556555,-0.01427387052480538,4990,Uninsured
MEPS,uninsured,Uninsured,40-49,2003,-0.03886147977580795,0.006362190056394634,-0.051334702101178305,-0.026388257450437595,4244,Uninsured
MEPS,uninsured,Uninsured,40-49,2004,-0.03484481335719381,0.00625550934750093,-0.047108931638245595,-0.02258069507614203,4189,Uninsured
MEPS,uninsured,Uninsured,40-49,2005,-0.027919848705091708,0.0064471754891813286,-0.04055980282050338,-0.01527989458968003,4112,Uninsured
MEPS,uninsured,Uninsured,40-49,2006,-0.03790718641286283,0.006697497292381936,-0.05103789644873626,-0.024776476376989404,4123,Uninsured
MEPS,uninsured,Uninsured,40-49,2007,-0.03223115514380261,0.0066406369494286695,-0.045250847760839846,-0.019211462526765373,3681,Uninsured
MEPS,uninsured,Uninsured,40-49,2008,-0.025811075673228035,0.007233503146356615,-0.03999284013806559,-0.011629311208390487,3940,Uninsured
MEPS,uninsured,Uninsured,40-49,2009,-0.028956389579410904,0.0072020244873008425,-0.04307596552600615,-0.014836813632815658,4421,Uninsured
MEPS,uninsured,Uninsured,40-49,2010,-0.03413327051328289,0.006899347352297778,-0.04765997009401249,-0.020606570932553296,3875,Uninsured
MEPS,uninsured,Uninsured,40-49,2011,-0.026378274072644228,0.006910099626372979,-0.03992589843114906,-0.012830649714139395,4023,Uninsured
MEPS,uninsured,Uninsured,40-49,2012,-0.032148148574987205,0.0073017730336669764,-0.046463252571809645,-0.017833044578164765,4454,Uninsured
MEPS,uninsured,Uninsured,40-49,2013,-0.034099584536458685,0.007039192166363996,-0.047900274091219636,-0.020298894981697735,4050,Uninsured
MEPS,uninsured,Uninsured,40-49,2014,-0.017706876420994166,0.007020352283697145,-0.03147116241237177,-0.003942590429616564,3586,Uninsured
MEPS,uninsured,Uninsured,40-49,2015,-0.011529652403192535,0.006448558122835589,-0.024172776285637552,0.0011134714792524827,3661,Uninsured
MEPS,uninsured,Uninsured,40-49,2016,-0.012164579717919748,0.00637651791612292,-0.02466640710267154,3.3724766683204156e-4,3709,Uninsured
MEPS,uninsured,Uninsured,40-49,2017,-0.009681882513160616,0.00590056852166428,-0.021250902729988752,0.001887137703667524,3402,Uninsured
MEPS,uninsured,Uninsured,40-49,2018,-0.010654968274695545,0.006408434454731829,-0.023220401858844282,0.0019104653094531906,2965,Uninsured
MEPS,uninsured,Uninsured,40-49,2019,0.0032228462111326857,0.006231814086866223,-0.008996795430227009,0.01544248785249238,2686,Uninsured
MEPS,uninsured,Uninsured,40-49,2020,-0.013741124781373232,0.009115972258748932,-0.031619008611390505,0.004136759048644039,1986,Uninsured
MEPS,uninsured,Uninsured,40-49,2021,0.0012403514679661795,0.008707384723265696,-0.01583584210271026,0.01831654503864263,2062,Uninsured
MEPS,uninsured,Uninsured,40-49,2022,-0.013232502942632873,0.009904136658551835,-0.03266090785120174,0.006195901965935993,1414,Uninsured
MEPS,uninsured,Uninsured,40-49,2023,-0.008646906901168481,0.009830990978134184,-0.027933532236976824,0.01063971843463987,1282,Uninsured
MEPS,uninsured,Uninsured,50-59,2000,-0.030342859850337127,0.00648103644415817,-0.04305179324771857,-0.017633926452955678,2430,Uninsured
MEPS,uninsured,Uninsured,50-59,2001,-0.024787860378501368,0.0056723309822891204,-0.03590945146430284,-0.013666269292699897,3345,Uninsured
MEPS,uninsured,Uninsured,50-59,2002,-0.024550218712124046,0.00504403753121179,-0.03443942049387694,-0.014661016930371163,3901,Uninsured
MEPS,uninsured,Uninsured,50-59,2003,-0.01415443481768085,0.005851678902075164,-0.025627788908268313,-0.002681080727093395,3251,Uninsured
MEPS,uninsured,Uninsured,50-59,2004,-0.01698861863695968,0.006333551037410249,-0.029406586862853842,-0.004570650411065524,3390,Uninsured
MEPS,uninsured,Uninsured,50-59,2005,-0.02247830645582442,0.005476442979559603,-0.03321561487372532,-0.011740998037923518,3536,Uninsured
MEPS,uninsured,Uninsured,50-59,2006,-0.025578435799673196,0.005762715124505661,-0.03687684787490207,-0.014280023724444329,3700,Uninsured
MEPS,uninsured,Uninsured,50-59,2007,-0.029268648271227434,0.0063475280113514995,-0.04171406172441881,-0.01682323481803606,3359,Uninsured
MEPS,uninsured,Uninsured,50-59,2008,-0.033118538224645035,0.007108727271829537,-0.04705616519880231,-0.019180911250487757,3533,Uninsured
MEPS,uninsured,Uninsured,50-59,2009,-0.03669890290755905,0.006432762714689133,-0.04931064593539072,-0.02408715987972738,4062,Uninsured
MEPS,uninsured,Uninsured,50-59,2010,-0.036754840373975445,0.005868301786194782,-0.04826028880345643,-0.025249391944494465,3678,Uninsured
MEPS,uninsured,Uninsured,50-59,2011,-0.014601583529049965,0.005753731632042498,-0.025882171577813688,-0.0033209954802862415,3924,Uninsured
MEPS,uninsured,Uninsured,50-59,2012,-0.030968157192157095,0.006266035468900574,-0.04325275650983186,-0.018683557874482337,4381,Uninsured
MEPS,uninsured,Uninsured,50-59,2013,-0.04337196791598576,0.0070397858243520075,-0.05717389717705815,-0.029570038654913366,3977,Uninsured
MEPS,uninsured,Uninsured,50-59,2014,-0.014967283232731592,0.00610476334541992,-0.02693627713835907,-0.002998289327104114,3738,Uninsured
MEPS,uninsured,Uninsured,50-59,2015,-0.0028654426036251175,0.005418813200114856,-0.013489437157893915,0.007758551950643679,3880,Uninsured
MEPS,uninsured,Uninsured,50-59,2016,-0.017181258122454537,0.0051148188744925,-0.027209343551626,-0.007153172693283071,3766,Uninsured
MEPS,uninsured,Uninsured,50-59,2017,-0.018726270957526332,0.005502102158647581,-0.02951390765018544,-0.007938634264867225,3517,Uninsured
MEPS,uninsured,Uninsured,50-59,2018,-0.011945601113193045,0.005849208359658403,-0.023414157768013685,-4.7704445837240365e-4,3216,Uninsured
MEPS,uninsured,Uninsured,50-59,2019,-0.0119483428264317,0.006037133614283318,-0.023785783903826622,-1.1090174903677884e-4,2940,Uninsured
MEPS,uninsured,Uninsured,50-59,2020,-0.001478031019331597,0.006097725589946819,-0.01343548608633198,0.01047942404766879,2362,Uninsured
MEPS,uninsured,Uninsured,50-59,2021,0.003550817900332252,0.005379995454795414,-0.006999060276188583,0.014100696076853086,2420,Uninsured
MEPS,uninsured,Uninsured,50-59,2022,0.010756163872266376,0.008539217626699198,-0.005991899687305412,0.027504227431838165,1764,Uninsured
MEPS,uninsured,Uninsured,50-59,2023,-0.002304995749741097,0.0062802306707691056,-0.01462373501143032,0.010013743511948128,1537,Uninsured
MEPS,uninsured,Uninsured,60-69,2000,-0.014543890590001213,0.006860023411995904,-0.02799979672374733,-0.0010879844562550964,1552,Uninsured
MEPS,uninsured,Uninsured,60-69,2001,-0.022778600164812444,0.006462945851806996,-0.03545283340779338,-0.010104366921831502,2165,Uninsured
MEPS,uninsured,Uninsured,60-69,2002,-0.014590622166670866,0.005189457096245338,-0.02476666649398436,-0.0044145778393573625,2518,Uninsured
MEPS,uninsured,Uninsured,60-69,2003,-0.0070895626440432135,0.00517404696604352,-0.017236315042379678,0.003057189754293258,2117,Uninsured
MEPS,uninsured,Uninsured,60-69,2004,-0.0067062978799675745,0.005694938256587681,-0.017874575146841428,0.004461979386906279,2113,Uninsured
MEPS,uninsured,Uninsured,60-69,2005,-0.015043696519709085,0.005583527848050656,-0.02599330609622702,-0.004094086943191152,2176,Uninsured
MEPS,uninsured,Uninsured,60-69,2006,-0.009631890845313205,0.005094572083839507,-0.019622269460859237,3.5848777023282825e-4,2327,Uninsured
MEPS,uninsured,Uninsured,60-69,2007,-0.001938434719318856,0.005968047188300507,-0.013641901991557917,0.009765032552920211,2247,Uninsured
MEPS,uninsured,Uninsured,60-69,2008,-0.0010984174755387197,0.005915012993595561,-0.012697712775706842,0.0105008778246294,2310,Uninsured
MEPS,uninsured,Uninsured,60-69,2009,-0.01033323407933504,0.006294280382119396,-0.022675368876082777,0.0020089007174126945,2683,Uninsured
MEPS,uninsured,Uninsured,60-69,2010,-0.013614050393742734,0.005682625176678847,-0.02475713249654785,-0.0024709682909376182,2527,Uninsured
MEPS,uninsured,Uninsured,60-69,2011,-0.01757435102875481,0.004849815448921925,-0.02708400774269233,-0.008064694314817288,2747,Uninsured
MEPS,uninsured,Uninsured,60-69,2012,-0.00832654427777815,0.005017706066780768,-0.018164845326203334,0.0015117567706470353,3154,Uninsured
MEPS,uninsured,Uninsured,60-69,2013,-0.013433484681855713,0.0050366402498914905,-0.023309137360431227,-0.0035578320032801976,2976,Uninsured
MEPS,uninsured,Uninsured,60-69,2014,-0.0102713788402709,0.005213482790574002,-0.02049415463500826,-4.8603045533539974e-5,2729,Uninsured
MEPS,uninsured,Uninsured,60-69,2015,-0.006035256201477431,0.004078584750742959,-0.014032586263829026,0.0019620738608741636,2807,Uninsured
MEPS,uninsured,Uninsured,60-69,2016,0.002058533208875092,0.005284158859398638,-0.008302437466865905,0.012419503884616089,2981,Uninsured
MEPS,uninsured,Uninsured,60-69,2017,-0.003626029508722357,0.003941270146697996,-0.011353823755253383,0.00410176473780867,3072,Uninsured
MEPS,uninsured,Uninsured,60-69,2018,-0.0010110021954365428,0.0029643889974301815,-0.006823305259358474,0.004801300868485393,3189,Uninsured
MEPS,uninsured,Uninsured,60-69,2019,0.0034748235157254664,0.0027882543227157317,-0.0019922134480918345,0.008941860479542768,3067,Uninsured
MEPS,uninsured,Uninsured,60-69,2020,0.007214090639418438,0.004286822267693281,-0.0011915549377899456,0.015619736216626821,2806,Uninsured
MEPS,uninsured,Uninsured,60-69,2021,0.0029732189741673762,0.003360476457675999,-0.0036158451555702476,0.009562283103904997,3010,Uninsured
MEPS,uninsured,Uninsured,60-69,2022,0.008139330899056166,0.004810402493362101,-0.0012939211620847674,0.017572582960197106,2269,Uninsured
MEPS,uninsured,Uninsured,60-69,2023,0.004753327728470224,0.00651857031408298,-0.008030498979866848,0.017537154436807298,2021,Uninsured
MEPS,uninsured,Uninsured,70-79,2000,-7.791181948741003e-4,9.061866565669959e-4,-0.0025569651186245876,9.987287288763871e-4,1229,Uninsured
MEPS,uninsured,Uninsured,70-79,2001,-8.829769957845958e-4,8.086592526703005e-4,-0.0024691043176479103,7.031503260787188e-4,1623,Uninsured
MEPS,uninsured,Uninsured,70-79,2002,0.0011519081267461668,0.001495660879649779,-0.0017814702739710195,0.004085286527463355,1835,Uninsured
MEPS,uninsured,Uninsured,70-79,2003,1.7790031927756686e-4,0.002498545676624883,-0.0047227628140716045,0.0050785634526267385,1648,Uninsured
MEPS,uninsured,Uninsured,70-79,2004,-0.0037431251057228024,0.002113975570390133,-0.007889501187680295,4.0325097623469157e-4,1642,Uninsured
MEPS,uninsured,Uninsured,70-79,2005,-0.002412920901857068,0.001973780801463909,-0.006284497098627111,0.0014586552949129748,1545,Uninsured
MEPS,uninsured,Uninsured,70-79,2006,-1.6072858829856466e-5,0.001882636402650106,-0.0037088672017638754,0.0036767214841041626,1546,Uninsured
MEPS,uninsured,Uninsured,70-79,2007,-7.210673274924876e-4,0.0015621385704176441,-0.003785506040585379,0.0023433713856004035,1374,Uninsured
MEPS,uninsured,Uninsured,70-79,2008,3.036801445337956e-4,6.065183664433474e-4,-8.8614312459589e-4,0.0014935034136634813,1349,Uninsured
MEPS,uninsured,Uninsured,70-79,2009,-1.8149980106242197e-4,9.511900007056776e-4,-0.0020473761126040555,0.0016843765104792114,1433,Uninsured
MEPS,uninsured,Uninsured,70-79,2010,-5.786837085915525e-4,0.0016994055975356952,-0.00391235402663537,0.0027549866094522635,1395,Uninsured
MEPS,uninsured,Uninsured,70-79,2011,-0.0017043891092278513,0.0014848414393595795,-0.004616953265558374,0.0012081750471026713,1516,Uninsured
MEPS,uninsured,Uninsured,70-79,2012,-8.635447304081076e-4,0.0013533500053372737,-0.003518066302249341,0.0017909768414331255,1605,Uninsured
MEPS,uninsured,Uninsured,70-79,2013,-0.0020064160444776616,0.0017587818178523573,-0.005456466912226041,0.001443634823270719,1441,Uninsured
MEPS,uninsured,Uninsured,70-79,2014,-0.004161577142564988,0.0028711171971784587,-0.009793571088573188,0.0014704168034432117,1450,Uninsured
MEPS,uninsured,Uninsured,70-79,2015,-0.00340015508183936,0.0030402543926362708,-0.00936346089172992,0.0025631507280511967,1600,Uninsured
MEPS,uninsured,Uninsured,70-79,2016,-0.003825265379901838,0.003052554867992164,-0.009812330000485363,0.002161799240681688,1741,Uninsured
MEPS,uninsured,Uninsured,70-79,2017,-0.0013067209082735815,0.0017068605567868798,-0.0046542218719556406,0.0020407800554084797,1917,Uninsured
MEPS,uninsured,Uninsured,70-79,2018,0.0024643032042534377,0.0015162381088927675,-5.091681018831165e-4,0.00543777451038999,2120,Uninsured
MEPS,uninsured,Uninsured,70-79,2019,-0.001724391334847726,0.0018651043710707197,-0.005382075716725855,0.0019332930470304013,2064,Uninsured
MEPS,uninsured,Uninsured,70-79,2020,0.001228030367279661,0.0014893165582553134,-0.0016926891908940042,0.004148749925453326,2066,Uninsured
MEPS,uninsured,Uninsured,70-79,2021,0.0011433432853369299,0.0010203558571147166,-8.575177561674808e-4,0.0031442043268413407,2423,Uninsured
MEPS,uninsured,Uninsured,70-79,2022,2.5075548806894124e-4,4.5542256637553776e-4,-6.424467757302522e-4,0.0011439577518681347,1833,Uninsured
MEPS,uninsured,Uninsured,70-79,2023,-0.0013317700931391443,9.468258004746043e-4,-0.0031889265009075055,5.253863146292166e-4,1594,Uninsured
MEPS,uninsured,Uninsured,80-89,2000,-4.50865395811782e-4,4.5267811405297337e-4,-0.0013400478222343247,4.3831703061076053e-4,554,Uninsured
MEPS,uninsured,Uninsured,80-89,2001,-2.436644605392531e-4,2.4436122879366437e-4,-7.232858097263103e-4,2.359568886478041e-4,853,Uninsured
MEPS,uninsured,Uninsured,80-89,2002,-0.002168019168678675,0.0017725039219207348,-0.005646372112750091,0.0013103337753927408,979,Uninsured
MEPS,uninsured,Uninsured,80-89,2004,5.48756336234862e-4,5.499679164284122e-4,-5.307238097909409e-4,0.001628236482260665,838,Uninsured
MEPS,uninsured,Uninsured,80-89,2005,0.001118828305707987,0.001120229644482772,-0.0010799196843618178,0.003317576295777791,850,Uninsured
MEPS,uninsured,Uninsured,80-89,2006,8.572588344542113e-4,8.589687104188805e-4,-8.285115056985023e-4,0.002543029174606925,920,Uninsured
MEPS,uninsured,Uninsured,80-89,2007,1.2714430552455402e-4,1.4311816670840646e-4,-1.5376355471384776e-4,0.00040805216576295577,849,Uninsured
MEPS,uninsured,Uninsured,80-89,2008,2.140362473797986e-5,2.583266362673867e-5,-2.9304568343687714e-5,7.21118178196474e-5,798,Uninsured
MEPS,uninsured,Uninsured,80-89,2009,-1.7189344443822697e-4,1.7820653788799294e-4,-5.216284719759867e-4,1.7784158309953302e-4,929,Uninsured
MEPS,uninsured,Uninsured,80-89,2010,0.001976432433249331,0.001974608325759857,-0.0018989231040627045,0.005851787970561366,905,Uninsured
MEPS,uninsured,Uninsured,80-89,2011,4.2509133242046355e-4,0.002941663544523283,-0.005348141903416603,0.006198324568257532,912,Uninsured
MEPS,uninsured,Uninsured,80-89,2012,0.004613932498569935,0.004465668966571515,-0.0041499020979120765,0.013377767095051946,942,Uninsured
MEPS,uninsured,Uninsured,80-89,2013,-0.0020711235464279856,0.0016219956963675654,-0.0052546780584212,0.0011124309655652295,858,Uninsured
MEPS,uninsured,Uninsured,80-89,2014,1.445694222241868e-4,0.0018388101848299877,-0.003464608040084857,0.0037537468845332306,846,Uninsured
MEPS,uninsured,Uninsured,80-89,2015,-6.245945982134398e-4,6.256656319530208e-4,-0.0018524712796076552,6.032820831807754e-4,934,Uninsured
MEPS,uninsured,Uninsured,80-89,2016,0.002499178002579855,0.0020285817023735376,-0.0014815775222908802,0.00647993352745059,1004,Uninsured
MEPS,uninsured,Uninsured,80-89,2017,-5.197199752373205e-4,0.0014128843951560358,-0.00329229173350417,0.0022528517830295303,998,Uninsured
MEPS,uninsured,Uninsured,80-89,2018,-7.627391073468308e-4,5.547128321628557e-4,-0.0018511693300436425,3.2569111534998143e-4,1088,Uninsured
MEPS,uninsured,Uninsured,80-89,2019,-8.425855895045287e-4,8.436371263153624e-4,-0.00249808169221689,8.129105132078316e-4,1005,Uninsured
MEPS,uninsured,Uninsured,80-89,2020,-0.0015111734114626085,0.0014198004854137508,-0.00429752273362061,0.0012751759106953927,941,Uninsured
MEPS,uninsured,Uninsured,80-89,2022,-4.625442656121282e-4,9.672703951171971e-4,-0.0023611720998973074,0.0014360835686730508,819,Uninsured
