start_year,end_year,window_length,follow_up_years,age_group,coef,hr,conf_low,conf_high,p_value,n,n_events,converged
2012,2014,3,3,40-49,-0.6564597606347591,0.5186843546826813,0.46464304798808576,0.5790110515104231,1.368929225161011e-31,41219,337,TRUE
2012,2014,3,3,50-59,-0.7430765651225836,0.475648299177142,0.44202489849051013,0.5118293229243629,8.063927541219511e-88,42168,818,TRUE
2012,2014,3,3,60-69,-0.6622054703731263,0.5157126902707543,0.48360711456796535,0.5499496820759063,1.1445396447296346e-90,31565,1187,TRUE
2012,2014,3,3,70-79,-0.589151830990488,0.5547976474038676,0.5237392694110377,0.5876978251239364,2.2832774764529985e-89,17283,1532,TRUE
2012,2014,3,3,80-89,-0.32061230115792066,0.7257045512709406,0.6932251769786699,0.7597056674004236,7.308965120028285e-43,9982,2392,TRUE
1986,1990,5,5,18-29,-0.37235258684530853,0.6891112281309075,0.6213046034381332,0.7643179884846508,1.8459009125979156e-12,96702,514,TRUE
1986,1990,5,5,30-39,-0.5487230948044061,0.5776869911457695,0.5353041758016148,0.6234254743843634,3.095295470558634e-45,86348,728,TRUE
1986,1990,5,5,40-49,-0.5833530451922662,0.5580241459683877,0.526308005695153,0.5916515502599283,5.0934705485603965e-85,64374,1121,TRUE
1986,1990,5,5,50-59,-0.5794608565358694,0.5602003134993571,0.5371529090094834,0.5842366037325833,5.966210696349989e-161,48186,2170,TRUE
1986,1990,5,5,60-69,-0.4913921107086806,0.611774143771751,0.5944231659041961,0.6296315898428161,1.142868275789302e-245,45334,4702,TRUE
1986,1990,5,5,70-79,-0.3765575851996653,0.6862196004562697,0.6690476015990554,0.7038323415626863,1.8571967838806117e-186,29508,6255,TRUE
1986,1990,5,5,80-89,-0.2509187242121357,0.7780856085099636,0.7564066236378286,0.8003859237226842,7.699453399945547e-68,10868,4211,TRUE
1987,1991,5,5,18-29,-0.3535636250468897,0.702181314847688,0.6378864044460958,0.7729567450953466,5.350165946379212e-13,104601,573,TRUE
1987,1991,5,5,30-39,-0.5639078146522497,0.5689812404950738,0.5297164537503478,0.6111564965431291,6.801598489256162e-54,96019,801,TRUE
1987,1991,5,5,40-49,-0.5897571371647514,0.5544619265796217,0.5255276518250698,0.5849892521520791,3.6491858600199224e-103,73017,1264,TRUE
1987,1991,5,5,50-59,-0.5684370200282084,0.5664100347566412,0.5448322742458621,0.5888423697312862,5.944261708590005e-181,53187,2383,TRUE
1987,1991,5,5,60-69,-0.5108976828646544,0.5999567660985184,0.583987890582523,0.6163623030408167,1.4481420960066271e-301,49822,5093,TRUE
1987,1991,5,5,70-79,-0.3871635488067113,0.6789800394701545,0.6632970765863839,0.6950338095434873,2.664267326440456e-231,33006,6897,TRUE
1987,1991,5,5,80-89,-0.2735984542449391,0.7606374446839343,0.7410225098433644,0.7807715886763034,1.2769152548245832e-93,12181,4768,TRUE
1988,1992,5,5,18-29,-0.3738854987291651,0.6880556905697358,0.625583535776287,0.7567664528413908,1.3743425325497868e-14,103196,587,TRUE
1988,1992,5,5,30-39,-0.5656475684320733,0.5679922138121896,0.5299234636323122,0.6087957546547115,1.7475022943606154e-57,97688,841,TRUE
1988,1992,5,5,40-49,-0.6045511785059816,0.5463195715887651,0.5176707681336339,0.5765538498088125,3.0292137471097414e-107,75660,1299,TRUE
1988,1992,5,5,50-59,-0.5736201975218836,0.5634818262800392,0.5419215507352088,0.5858998744691544,1.3006984789730611e-182,53471,2304,TRUE
1988,1992,5,5,60-69,-0.5170704561996454,0.5962647756038629,0.5803127710724635,0.612655278926353,1.1132934425582808e-305,49312,4980,TRUE
1988,1992,5,5,70-79,-0.39629948379784286,0.6728051715142694,0.6570498149307608,0.688938324811867,1.1682782340889214e-235,33380,6901,TRUE
1988,1992,5,5,80-89,-0.26624359629987837,0.7662524485035576,0.7467628743442978,0.7862506760974739,3.2647574927511485e-91,12549,4979,TRUE
1989,1993,5,5,18-29,-0.3850396695810831,0.6804236435482989,0.6197425857264937,0.7470461855656058,6.533919148186738e-16,98968,568,TRUE
1989,1993,5,5,30-39,-0.54896104713338,0.5775495455342087,0.5381036377677038,0.6198870517407064,3.0736741192840036e-52,96173,813,TRUE
1989,1993,5,5,40-49,-0.5962813014344657,0.5508563005270078,0.5218813466184354,0.5814399495143445,9.604883825298107e-104,75989,1296,TRUE
1989,1993,5,5,50-59,-0.5632972050407345,0.5693287720015331,0.5473315677574324,0.592210041815868,9.527954343042317e-173,52548,2290,TRUE
1989,1993,5,5,60-69,-0.5226304466663427,0.5929587483925002,0.5768657786967658,0.6095006677108191,2.4036595169098932e-303,47297,4756,TRUE
1989,1993,5,5,70-79,-0.4014234116849543,0.669366583395369,0.6532726309996773,0.6858570246250081,2.8332816863232177e-229,32643,6660,TRUE
1989,1993,5,5,80-89,-0.2604286960483586,0.7707211098775747,0.7509908971827829,0.7909696794451888,3.037745781900659e-86,12435,4988,TRUE
1990,1994,5,5,18-29,-0.4097492468532737,0.6638166833908258,0.6028312817141267,0.7309716707053056,7.844947335040179e-17,96013,545,TRUE
1990,1994,5,5,30-39,-0.5836226786418588,0.557873704275922,0.5189984881230046,0.5996608411097679,1.7489853242266177e-56,96031,789,TRUE
1990,1994,5,5,40-49,-0.6162569022909408,0.5399617894037148,0.5119329169141532,0.5695252725172066,1.1333312621210243e-113,77291,1305,TRUE
1990,1994,5,5,50-59,-0.5612478118142327,0.5704967469416988,0.5483072287285898,0.5935842557205561,3.1910754697236203e-169,52747,2264,TRUE
1990,1994,5,5,60-69,-0.5351320566512916,0.5855919537260795,0.5694016696527006,0.6022425899767477,2.7931289649204117e-306,46680,4631,TRUE
1990,1994,5,5,70-79,-0.4276272061466511,0.6520544513861698,0.6363881141800282,0.6681064559484229,2.825091778673935e-260,32838,6699,TRUE
1990,1994,5,5,80-89,-0.25681082544938055,0.7735145291888924,0.7539217876764641,0.7936164422443742,1.0655508002533674e-85,12633,5090,TRUE
1991,1995,5,5,18-29,-0.4009129145457649,0.669708380357024,0.605800554660147,0.7403580456806305,4.691934213276371e-15,91188,515,TRUE
1991,1995,5,5,30-39,-0.6066884529389284,0.5451531836257754,0.5074243787937404,0.5856872591021529,9.758399858080939e-62,92646,792,TRUE
1991,1995,5,5,40-49,-0.6127466193813929,0.5418605386687025,0.5139151523961912,0.5713255232840114,6.925685641218833e-114,76520,1310,TRUE
1991,1995,5,5,50-59,-0.5686397249973326,0.5662952322639452,0.5439303825802569,0.5895796601094585,2.154856661942004e-168,51353,2178,TRUE
1991,1995,5,5,60-69,-0.544914821313954,0.5798911756046201,0.5631587163256853,0.5971207863710573,2.5527591500932943e-291,44227,4347,TRUE
1991,1995,5,5,70-79,-0.4395116946640018,0.6443509842993315,0.6287240897881349,0.6603662842112921,1.058681439991776e-269,31703,6448,TRUE
1991,1995,5,5,80-89,-0.26101934897927087,0.7702660156097219,0.7503502925297298,0.7907103398374015,6.172665690537613e-85,12216,4957,TRUE
1992,1996,5,5,18-29,-0.41961165248705423,0.657302031865696,0.585928722706417,0.7373694860001795,8.373220663316117e-13,81302,465,TRUE
1992,1996,5,5,30-39,-0.6040244551162021,0.5466074066834989,0.5050859245887241,0.5915422356791016,9.172290970991613e-51,83192,716,TRUE
1992,1996,5,5,40-49,-0.6069810451753657,0.5449936993696428,0.515029008904268,0.5767017531391468,3.011026360117296e-98,70158,1211,TRUE
1992,1996,5,5,50-59,-0.5741267964766448,0.5631964392703028,0.5390499600095484,0.5884245482573254,1.9966883952887143e-145,46409,1967,TRUE
1992,1996,5,5,60-69,-0.5590740372506184,0.5717382271189773,0.553415831483617,0.5906672374601704,4.1144929999841764e-248,38900,3798,TRUE
1992,1996,5,5,70-79,-0.4491481090298934,0.6381715727213253,0.62112908982659,0.655681665695792,5.205370458752752e-232,28160,5744,TRUE
1992,1996,5,5,80-89,-0.2553380079811478,0.7746546142619305,0.7528940468909056,0.7970441177950415,4.6296438505745027e-69,11009,4452,TRUE
1993,1997,5,5,18-29,-0.4159506214895951,0.6597128453177308,0.5837812211552355,0.7455207918746756,2.608180788458717e-11,75183,401,TRUE
1993,1997,5,5,30-39,-0.651657914479673,0.5211809865808386,0.48047513371586015,0.5653354392612763,1.3800596377528569e-55,77772,661,TRUE
1993,1997,5,5,40-49,-0.621267942707378,0.5372627871062576,0.5077070955110056,0.5685390355213713,1.009925981387262e-102,67656,1159,TRUE
1993,1997,5,5,50-59,-0.589542755285991,0.55458080591147485,0.5302404766240171,0.5800384614988673,3.670602319533611e-146,44659,1856,TRUE
1993,1997,5,5,60-69,-0.5726420051227684,0.5640332895941843,0.5452262540634673,0.5834890550472365,3.4187505568947984e-240,35822,3442,TRUE
1993,1997,5,5,70-79,-0.45072031953764163,0.6371690209866453,0.6197849542617502,0.655040685504642,8.7559272281773e-224,26595,5410,TRUE
1993,1997,5,5,80-89,-0.26164920795485996,0.7697810094049888,0.7480705096751437,0.79212159118248,7.479371097726421e-72,10654,4414,TRUE
1994,1998,5,5,18-29,-0.43720858258679896,0.6458367070695269,0.5665240832850749,0.7362529934822254,6.153198011533546e-11,71369,371,TRUE
1994,1998,5,5,30-39,-0.660420807587917,0.5166338852836673,0.47519957661335926,0.5616809958575916,4.495115691945911e-54,73663,628,TRUE
1994,1998,5,5,40-49,-0.636470851426413,0.5291566048999825,0.49927930862856873,0.5608217838596291,3.3805955996817634e-102,65746,1121,TRUE
1994,1998,5,5,50-59,-0.6091700231503743,0.5438020249156088,0.5188841983780897,0.5699164538574691,6.225852925445545e-143,43980,1744,TRUE
1994,1998,5,5,60-69,-0.5830558483176179,0.5581900136470047,0.5387557846060731,0.578325282508217,3.771753386563624e-228,33700,3210,TRUE
1994,1998,5,5,70-79,-0.461605463627467,0.6302709557112847,0.612779817060835,0.6482613600404845,9.94503063722461e-227,25353,5161,TRUE
1994,1998,5,5,80-89,-0.266447818734244,0.7660959785410676,0.7444393233064116,0.7883826525042746,4.201626788911536e-74,10608,4462,TRUE
1995,1999,5,5,18-29,-0.45633495162022,0.633601575677533,0.553801745650946,0.72490012870794,3.0485876864451665e-11,67318,353,TRUE
1995,1999,5,5,30-39,-0.6475093069328745,0.5233476531721712,0.48103795022906937,0.5693787069198845,3.223270560570434e-51,68261,592,TRUE
1995,1999,5,5,40-49,-0.6650275383682006,0.514259365647871,0.4850027120964099,0.5452808583552421,1.0552231146065904e-109,62934,1099,TRUE
1995,1999,5,5,50-59,-0.635744880706283,0.5295408965768782,0.5048400096141431,0.5554503522051835,5.433561747169477e-150,42674,1662,TRUE
1995,1999,5,5,60-69,-0.5778479017769724,0.5611046203679296,0.5407054118089165,0.5822734304525533,2.0808461218846553e-205,30946,2939,TRUE
1995,1999,5,5,70-79,-0.45897366416949065,0.6319318871314243,0.6134494321558674,0.6509711950829845,9.800719942662089e-202,23480,4691,TRUE
1995,1999,5,5,80-89,-0.27844121353684875,0.7569627656056845,0.7351373662163113,0.7794361364904498,1.1864865835474557e-77,10254,4390,TRUE
1996,2000,5,5,18-29,-0.5033692571650176,0.6044905407143043,0.5296323172039451,0.6899292243761709,8.479491665869143e-14,65869,345,TRUE
1996,2000,5,5,30-39,-0.6677712192965402,0.512850335882077,0.46930708442202596,0.560433617443204,3.0317087408291427e-49,65583,535,TRUE
1996,2000,5,5,40-49,-0.6952444673925515,0.49895245546835176,0.470090236979716,0.529586733001306,9.535547652392355e-116,62278,1107,TRUE
1996,2000,5,5,50-59,-0.6539002540699357,0.5200136311137564,0.4954560320647679,0.5457884434612441,1.1768755766039582e-154,43194,1639,TRUE
1996,2000,5,5,60-69,-0.5705801783601119,0.5651974282393971,0.5439041461772038,0.5873243201649586,1.932037387186942e-186,29828,2759,TRUE
1996,2000,5,5,70-79,-0.47474948328272176,0.6220408685838454,0.6035039604322036,0.6411471465927727,9.913231919053288e-208,22861,4577,TRUE
1996,2000,5,5,80-89,-0.28427470738250116,0.7525598825524401,0.7306098462914752,0.7751693735063623,4.9280323588021634e-79,10436,4435,TRUE
1997,2001,5,5,18-29,-0.5337788738705581,0.5863849030560898,0.5179965496858269,0.6638022101511074,3.270862399408137e-17,70113,356,TRUE
1997,2001,5,5,30-39,-0.6765597919721801,0.5083628615645048,0.46744421704896927,0.5528633997219363,3.0136563926838346e-56,68886,554,TRUE
1997,2001,5,5,40-49,-0.7301926034007786,0.4818161817177362,0.45522396560939055,0.5099618001312667,3.253222899674006e-140,66686,1182,TRUE
1997,2001,5,5,50-59,-0.662889754397947,0.5153599170277173,0.49194213631156675,0.5398924476568993,9.225697957289615e-172,47361,1752,TRUE
1997,2001,5,5,60-69,-0.5701668160201333,0.565431107864735,0.5448726782306369,0.5867652215180662,5.313648295752689e-200,31712,2879,TRUE
1997,2001,5,5,70-79,-0.48056144690898905,0.6184360752924926,0.6005199966153671,0.6368866671864535,3.1102496354451654e-225,24211,4778,TRUE
1997,2001,5,5,80-89,-0.28559066534264976,0.7515701967198051,0.7304622512793254,0.7732880920378287,5.875154828039146e-86,11387,4858,TRUE
1998,2002,5,5,18-29,-0.5016760694784881,0.6055149236460161,0.5342521628367495,0.6862832726988451,4.066431359675744e-15,67853,345,TRUE
1998,2002,5,5,30-39,-0.6371421312053758,0.5288015119678953,0.48523429900176845,0.576280447682271,8.561888636009557e-48,65641,540,TRUE
1998,2002,5,5,40-49,-0.7018360222203701,0.49567439861629703,0.4675792664748022,0.5254576647420018,7.061814361936298e-123,64884,1141,TRUE
1998,2002,5,5,50-59,-0.6673365936100044,0.5130732822570009,0.48954575784854515,0.5377315373395885,7.29500279602764e-171,47157,1714,TRUE
1998,2002,5,5,60-69,-0.572636930269626,0.5640361519875595,0.542734985117443,0.5861733432940412,7.432092622775334e-187,30758,2713,TRUE
1998,2002,5,5,70-79,-0.4760999258206561,0.6212014050857618,0.6025471762482885,0.6404331492900608,1.0386618784206956e-205,23365,4534,TRUE
1998,2002,5,5,80-89,-0.29349912931960304,0.7456498720865442,0.7242315388655238,0.7677016284234445,1.0286130231468373e-86,11235,4702,TRUE
1999,2003,5,5,18-29,-0.4510572767287141,0.6369543584711654,0.5606245041617972,0.7236766351874,4.334988535632046e-12,66546,350,TRUE
1999,2003,5,5,30-39,-0.5940207285162988,0.5521029599131152,0.5046638245981647,0.6040014431141997,2.0906653746125156e-38,63308,519,TRUE
1999,2003,5,5,40-49,-0.6789211581358803,0.5071638469177799,0.4780650506891027,0.5380338245803176,2.6287482522992395e-112,63873,1083,TRUE
1999,2003,5,5,50-59,-0.6789362862262016,0.5071561745553304,0.4841521668099103,0.5312531948051415,9.989934395940285e-181,47271,1751,TRUE
1999,2003,5,5,60-69,-0.5857092750606799,0.5567108606170397,0.5350901434326195,0.5792051790391317,1.1344968506681673e-184,30177,2584,TRUE
1999,2003,5,5,70-79,-0.48067886442177993,0.6183634643296944,0.599121433226919,0.6382234932880395,3.648687093890143e-195,22673,4292,TRUE
1999,2003,5,5,80-89,-0.29406716770815045,0.7452264346105402,0.7234088211194031,0.767702055364724,8.146627894660082e-84,11117,4574,TRUE
2000,2004,5,5,18-29,-0.48797451765362554,0.6138685156536553,0.5357690829401077,0.7033525571182451,2.08856759968746e-12,65767,338,TRUE
2000,2004,5,5,30-39,-0.5977858193245562,0.5500281505074708,0.5007243011301512,0.6041867064726969,1.0133642330862406e-35,61769,496,TRUE
2000,2004,5,5,40-49,-0.6584890538150104,0.5176328593160497,0.48734530336086557,0.5498027275443024,1.1847243085110011e-101,63427,1027,TRUE
2000,2004,5,5,50-59,-0.678150681250568,0.5075547555125763,0.48418357508152565,0.5320540454104729,6.633256221219971e-175,47933,1699,TRUE
2000,2004,5,5,60-69,-0.6222999699976127,0.5367086032635486,0.515295105337788,0.5590119561261535,3.6472435564603845e-197,30286,2445,TRUE
2000,2004,5,5,70-79,-0.48728043847795816,0.614294736905505,0.595032655739124,0.6341803599351463,1.9060567849068987e-197,22224,4129,TRUE
2000,2004,5,5,80-89,-0.28606146924129316,0.7512164378231535,0.7290475265690287,0.7740594623665809,3.58824617042291e-78,11311,4581,TRUE
2001,2005,5,5,18-29,-0.42744741328810903,0.6521716966595252,0.5643024084313233,0.75372338584574206,7.077319191504596e-9,64518,330,TRUE
2001,2005,5,5,30-39,-0.5823506595517035,0.5585837817979944,0.5066753406492726,0.6158101968963413,1.2386314555923012e-31,59876,468,TRUE
2001,2005,5,5,40-49,-0.6647465137994029,0.5144039054730222,0.483256287953113,0.5475590997205428,1.2662412118606e-96,62691,951,TRUE
2001,2005,5,5,50-59,-0.6576975605680188,0.5180427244099494,0.49428677839240454,0.5429404063505628,5.154155106296645e-166,48947,1695,TRUE
2001,2005,5,5,60-69,-0.662077193586045,0.5157788484809098,0.4950280333761474,0.5373995058945519,3.5943922916114164e-219,30675,2399,TRUE
2001,2005,5,5,70-79,-0.4750118478738373,0.6218776884929772,0.6018475320365004,0.6425744708743181,7.06254924238401e-178,21749,3877,TRUE
2001,2005,5,5,80-89,-0.27402220465259486,0.7603151925387324,0.7377830831362453,0.7835354390993222,2.742519676495069e-71,11546,4616,TRUE
2002,2006,5,5,18-29,-0.3460142905633062,0.7075023764267586,0.6101266832420668,0.8204191463806453,4.650523797857545e-6,61615,317,TRUE
2002,2006,5,5,30-39,-0.5319370700397655,0.5874659042073034,0.5276097669819727,0.6541125851028767,2.959640843208615e-22,56249,438,TRUE
2002,2006,5,5,40-49,-0.6708073943444796,0.5112955939176709,0.47824738444689513,0.5466275255471937,3.44949369648258e-86,59656,850,TRUE
2002,2006,5,5,50-59,-0.661592433041708,0.5160289383282048,0.49164596374692215,0.5416211762682273,4.33273660258221e-158,47742,1640,TRUE
2002,2006,5,5,60-69,-0.6514649789677567,0.5212815506021592,0.498826934711434,0.54474695749015,6.816609719550164e-185,29881,2269,TRUE
2002,2006,5,5,70-79,-0.46766240931458736,0.6264649767041308,0.6049745114227933,0.6487188462104202,5.6816595484325075e-152,20617,3534,TRUE
2002,2006,5,5,80-89,-0.2678019313867655,0.7650593003314258,0.7413573051100726,0.7895190739864717,1.8797925277431599e-62,11234,4397,TRUE
2003,2007,5,5,18-29,-0.3562818701455488,0.7002752057397671,0.5982268047821245,0.8197315129543091,9.269347138032885e-6,60097,292,TRUE
2003,2007,5,5,30-39,-0.5426245946928359,0.5812207797786156,0.5173631580216012,0.6529602844900627,6.36541324675184e-20,53612,393,TRUE
2003,2007,5,5,40-49,-0.7041461073930355,0.4945306701013506,0.46089791474582953,0.5306176831061564,1.7181337870605164e-85,57405,810,TRUE
2003,2007,5,5,50-59,-0.6903020909156456,0.5014245703764265,0.47709971470415435,0.526989625078882,5.290207029858983e-163,47278,1600,TRUE
2003,2007,5,5,60-69,-0.6589454362956818,0.5173966746470101,0.4943768843356652,0.5414883410164163,3.830105482171553e-177,29628,2168,TRUE
2003,2007,5,5,70-79,-0.4829996086559975,0.616930064805381,0.5947456996220758,0.6399419198871402,2.4511304711082776e-147,19554,3236,TRUE
2003,2007,5,5,80-89,-0.26757962089682785,0.7652293999460775,0.7406428450590467,0.7906321359185611,4.9313813485969675e-58,10928,4231,TRUE
2004,2008,5,5,18-29,-0.33674078816648584,0.7140939175081897,0.606534078451344,0.8407279015948972,5.2819068157607044e-5,58954,261,TRUE
2004,2008,5,5,30-39,-0.5787450638099964,0.5606014443549391,0.49798383455597106,0.6310927335484038,9.994788680784023e-22,51539,375,TRUE
2004,2008,5,5,40-49,-0.7199656137100263,0.4867689938519658,0.45322016896207484,0.5228012114250865,6.557166266042114e-87,55411,771,TRUE
2004,2008,5,5,50-59,-0.6758750486242528,0.5087110788584264,0.48273876910021624,0.5360807507457105,5.555210177899477e-141,46908,1531,TRUE
2004,2008,5,5,60-69,-0.6459734939605886,0.5241520348187028,0.5001470507050227,0.5493091586110748,1.2183477072710355e-160,29575,2104,TRUE
2004,2008,5,5,70-79,-0.4748676288330975,0.621967381564238,0.598655538790149,0.6461869951318993,4.152868948938687e-131,18834,3034,TRUE
2004,2008,5,5,80-89,-0.27051200982130125,0.7629887365828132,0.7379209267932517,0.7889081214732143,1.0073435169631635e-56,10794,4099,TRUE
2005,2009,5,5,18-29,-0.2594709532294978,0.771459616078959,0.657707092126465,0.9048859992013867,0.001432941950385215,59791,256,TRUE
2005,2009,5,5,30-39,-0.5846669355486132,0.5572914448742475,0.49082312265694183,0.6327610501494249,1.8347714792327776e-19,51172,349,TRUE
2005,2009,5,5,40-49,-0.7183899867244524,0.4875365647583387,0.4518083892951771,0.5260900585470804,2.0463066425713133e-76,55089,748,TRUE
2005,2009,5,5,50-59,-0.6794328098774308,0.5069044220255114,0.48103156539180586,0.5341688811205713,1.5753874321549809e-142,47914,1581,TRUE
2005,2009,5,5,60-69,-0.6213341537243428,0.5372272155683728,0.5123098293308224,0.5633565171379445,5.15253449844927e-145,30761,2162,TRUE
2005,2009,5,5,70-79,-0.46597153755015885,0.6275251446961156,0.6027882887549432,0.6532771365536115,3.6845452206783525e-114,18590,2945,TRUE
2005,2009,5,5,80-89,-0.26572246272782346,0.7666518724467155,0.741291472336109,0.7928798798585948,4.571323278267014e-54,10868,4111,TRUE
2006,2010,5,5,18-29,-0.3048276966328894,0.7372503941736651,0.625167667735291,0.8694277899530948,2.9126928272258843e-4,60876,239,TRUE
2006,2010,5,5,30-39,-0.5866216673693264,0.5562031535589007,0.49174945804166675,0.6291048072749544,1.0084423820749201e-20,51216,355,TRUE
2006,2010,5,5,40-49,-0.7091327380089473,0.49207076673346617,0.4560919737689529,0.5308877450150468,7.528087862859847e-75,54403,737,TRUE
2006,2010,5,5,50-59,-0.7035041862566002,0.49484822170174203,0.4699364934352896,0.5210805416095989,5.5154175101584045e-157,48282,1619,TRUE
2006,2010,5,5,60-69,-0.6181847303726082,0.538921838648293,0.514407102352545,0.5646048564333549,2.565913636048074e-149,31892,2222,TRUE
2006,2010,5,5,70-79,-0.4643403719055678,0.6285495774358636,0.6034811274369422,0.6546593643660946,9.46553937292932e-111,18519,2890,TRUE
2006,2010,5,5,80-89,-0.27128066813258417,0.7624024842917365,0.7376233421711775,0.7880140375483415,2.903267597013519e-58,10856,4123,TRUE
2007,2011,5,5,18-29,-0.35188950554274506,0.7033578348250573,0.5994781068609261,0.8252382166219154,1.590320085988013e-5,65430,249,TRUE
2007,2011,5,5,30-39,-0.6406006965010915,0.526975776442948,0.46866076970989745,0.5925468631171056,9.535940110817144e-27,54579,375,TRUE
2007,2011,5,5,40-49,-0.7127804450248042,0.4902791064578504,0.4546189645945679,0.5287364165361533,2.0684542216483277e-76,57420,800,TRUE
2007,2011,5,5,50-59,-0.7164328507681161,0.4884916744341308,0.4645637670453828,0.5136520170505459,5.178839218191057e-172,52090,1708,TRUE
2007,2011,5,5,60-69,-0.6495990774791907,0.5222551186319442,0.49982663514542597,0.5456900248181222,5.617756904206061e-185,35666,2471,TRUE
2007,2011,5,5,70-79,-0.48041910402433985,0.6185241115329384,0.5950755618746271,0.642896635416214,4.147120475387132e-131,20108,3181,TRUE
2007,2011,5,5,80-89,-0.26870284242695225,0.7643703603447772,0.7410280652330965,0.788447934950777,1.1352082451818271e-64,11944,4556,TRUE
2008,2012,5,5,18-29,-0.3856587457385856,0.6800025398546546,0.5908754709475788,0.782573447273469,7.438476418971287e-8,70662,293,TRUE
2008,2012,5,5,30-39,-0.6049830022904544,0.5460837087330906,0.48824256625621604,0.6107771782995177,3.287811127557702e-26,58686,411,TRUE
2008,2012,5,5,40-49,-0.7028654332654194,0.49516440845540133,0.46108150751355703,0.5317666993916003,3.8658993010269326e-83,61326,864,TRUE
2008,2012,5,5,50-59,-0.6923569582628096,0.5003952673025169,0.4771906152976789,0.5247283067009959,1.2269699214716597e-179,57312,1913,TRUE
2008,2012,5,5,60-69,-0.6435693657142463,0.5254136795011226,0.5042462192768167,0.5474697162882636,1.2462747351340436e-206,40372,2843,TRUE
2008,2012,5,5,70-79,-0.48033060703402375,0.6185788514773715,0.5962244645567943,0.6417713767909552,2.7383627322535525e-144,22084,3544,TRUE
2008,2012,5,5,80-89,-0.2562051562801531,0.7739831649959756,0.7516693719112818,0.7969593575084397,4.810688930873331e-66,13306,5093,TRUE
2009,2013,5,5,18-29,-0.49645802272678174,0.6086827866672497,0.5359924054076647,0.6912313141885249,1.993419246612743e-14,75060,336,TRUE
2009,2013,5,5,30-39,-0.6288455017071293,0.5332070324054211,0.47768574591692997,0.5951815431730249,3.6795569036939007e-29,62696,448,TRUE
2009,2013,5,5,40-49,-0.6885554085736993,0.5023011651627713,0.4681889865023213,0.538898751994942,4.54498424120818e-82,64581,942,TRUE
2009,2013,5,5,50-59,-0.7129731968645179,0.49018461336525876,0.4688232535316615,0.5125192775102422,6.541018972397961e-216,61865,2055,TRUE
2009,2013,5,5,60-69,-0.6405125680589727,0.5270222200436313,0.5067623415395712,0.5480920693039089,4.9616666098151223e-225,44706,3084,TRUE
2009,2013,5,5,70-79,-0.5023435637204609,0.6051108807841974,0.5842707160652945,0.6266943866522784,1.2005850084363931e-173,24299,3923,TRUE
2009,2013,5,5,80-89,-0.24705583964825922,0.7810970761276103,0.7594889204369667,0.8033200036467651,9.332454050066779e-67,14476,5644,TRUE
2010,2014,5,5,18-29,-0.4880249793832908,0.6138375395681283,0.5390177840767264,0.69904284443687,1.8555162994195276e-13,78021,355,TRUE
2010,2014,5,5,30-39,-0.6790342483074762,0.5071064949143399,0.45718638840857045,0.5624773696335329,9.457457723343456e-38,65241,487,TRUE
2010,2014,5,5,40-49,-0.6947979718404126,0.49917528526300137,0.4670677779006132,0.5334899498685192,3.0439586488024902e-93,66582,974,TRUE
2010,2014,5,5,50-59,-0.7084564576855913,0.49240365706160866,0.47167026806792584,0.5140484315045466,1.432059792305279e-228,65661,2221,TRUE
2010,2014,5,5,60-69,-0.6729374459270694,0.5102076670102287,0.49163692981869156,0.5294798817737706,3.731905153122351e-277,48481,3363,TRUE
2010,2014,5,5,70-79,-0.5109830262978318,0.5999055659131725,0.5803635792344073,0.620105569836674,6.836146083411382e-201,26544,4242,TRUE
2010,2014,5,5,80-89,-0.2620275439664727,0.7694898286136382,0.7487033375013789,0.7908534217516505,1.8105126862583116e-78,15489,6058,TRUE
1986,1995,10,10,18-29,-0.3744001103531019,0.6877017002050431,0.6547951128759436,0.7222620009910004,1.229941038487785e-50,187890,2156,TRUE
1986,1995,10,10,30-39,-0.5171759450184671,0.5962018796544475,0.5762036483110875,0.6168941872294224,5.727721459307183e-194,178994,3525,TRUE
1986,1995,10,10,40-49,-0.521460574275644,0.5936528403814338,0.5791693411196017,0.6084985337995761,0,140894,5988,TRUE
1986,1995,10,10,50-59,-0.4896702654567229,0.612828431576225,0.6015209541112565,0.6243484686299275,0,99539,10267,TRUE
1986,1995,10,10,60-69,-0.4240779202736942,0.6543728910075065,0.6457654250576055,0.6630950866521292,0,89561,20809,TRUE
1986,1995,10,10,70-79,-0.315850830074369,0.7291682120233832,0.7206739019587179,0.737762641300467,0,61211,27492,TRUE
1986,1995,10,10,80-89,-0.17692653183791035,0.8378413369250419,0.82604360255247,0.8498075691055935,4.699734046353666e-132,23084,16839,TRUE
1987,1996,10,10,18-29,-0.38024737677829107,0.6836922587029639,0.6502889271912795,0.7188114160720849,4.559060920292601e-50,185903,2158,TRUE
1987,1996,10,10,30-39,-0.5191980576442606,0.5949975104015952,0.5745996553181365,0.6161194739806908,4.4581508205836027e-187,179211,3527,TRUE
1987,1996,10,10,40-49,-0.5276817117811389,0.5899711085851352,0.5755239924975003,0.6047808840335794,0,143175,6065,TRUE
1987,1996,10,10,50-59,-0.4905231077591847,0.6123060083695956,0.6007881557939561,0.6240446724353998,0,99596,10201,TRUE
1987,1996,10,10,60-69,-0.43322555547860897,0.6484142219294462,0.6397073012877963,0.6572396506245564,0,88722,20451,TRUE
1987,1996,10,10,70-79,-0.32066378106029286,0.7256671930330975,0.7170555415639233,0.7343822682075886,0,61166,27385,TRUE
