age_group,year,srh_cat,prop,se,survey
30-39,1997,Poor,0.014461948430164049,0.001072575538775528,BRFSS
30-39,1997,Fair,0.07176850416541355,0.0025357509433724234,BRFSS
30-39,1997,Good,0.2617504147887917,0.004040072041554203,BRFSS
30-39,1997,Very Good,0.3655243203286131,0.004259824214177729,BRFSS
30-39,1997,Excellent,0.28649481402826804,0.003976838283224238,BRFSS
30-39,1998,Poor,0.014197321799366672,0.0011075508843289914,BRFSS
30-39,1998,Fair,0.067976319824886125,0.0023739812827990297,BRFSS
30-39,1998,Good,0.2555945208543447,0.003840047039580772,BRFSS
30-39,1998,Very Good,0.3744505925553892,0.00428387312361997,BRFSS
30-39,1998,Excellent,0.2877812466267724,0.004075758819812216,BRFSS
30-39,1999,Poor,0.016841960064536202,0.0011884542297217046,BRFSS
30-39,1999,Fair,0.07456362961442141,0.002671561397167477,BRFSS
30-39,1999,Good,0.27179588129437243,0.004069527537098209,BRFSS
30-39,1999,Very Good,0.36133120083310816,0.004237631194439514,BRFSS
30-39,1999,Excellent,0.275467329932877,0.003943076425567521,BRFSS
30-39,2000,Poor,0.015344545992210216,0.0012000789853734621,BRFSS
30-39,2000,Fair,0.07947682353124892,0.002647836074184915,BRFSS
30-39,2000,Good,0.27294614393745786,0.0038740059580882327,BRFSS
30-39,2000,Very Good,0.36309016360749985,0.004135185161387419,BRFSS
30-39,2000,Excellent,0.2691423268481568,0.0037322936017090214,BRFSS
30-39,2001,Poor,0.015480106705351881,0.0015662271430037984,BRFSS
30-39,2001,Fair,0.07951438980555395,0.002541025620011121,BRFSS
30-39,2001,Good,0.2737106304426181,0.003844127892591013,BRFSS
30-39,2001,Very Good,0.36238882812197243,0.003911659813423199,BRFSS
30-39,2001,Excellent,0.26890604687675446,0.0035537144065483912,BRFSS
30-39,2002,Poor,0.018037075969152657,0.0011495883369570087,BRFSS
30-39,2002,Fair,0.0782405279894639,0.002453794793652507,BRFSS
30-39,2002,Good,0.28073752774861416,0.0037966060371397927,BRFSS
30-39,2002,Very Good,0.35744087465636976,0.0038903273562334814,BRFSS
30-39,2002,Excellent,0.26554399472795637,0.003544529258729526,BRFSS
30-39,2003,Poor,0.017460524644656698,0.0011721553752971927,BRFSS
30-39,2003,Fair,0.07943350386290159,0.0023092768126600333,BRFSS
30-39,2003,Good,0.28191508822840805,0.003889708143246952,BRFSS
30-39,2003,Very Good,0.36099400722192615,0.0039645982751245175,BRFSS
30-39,2003,Excellent,0.2601968771139276,0.003568715795833975,BRFSS
30-39,2004,Poor,0.016053997198077954,9.349083064979879e-4,BRFSS
30-39,2004,Fair,0.08334259532933172,0.002534640873747858,BRFSS
30-39,2004,Good,0.28566505111226054,0.003802584008164128,BRFSS
30-39,2004,Very Good,0.3565729981085013,0.0038661129886298985,BRFSS
30-39,2004,Excellent,0.2583653589278886,0.0035566702364439903,BRFSS
30-39,2005,Poor,0.016720595473973924,0.001012601679717336,BRFSS
30-39,2005,Fair,0.09199554459083048,0.002678933387595275,BRFSS
30-39,2005,Good,0.28415862054649355,0.0036425690138265523,BRFSS
30-39,2005,Very Good,0.35339002629934485,0.003697293347755157,BRFSS
30-39,2005,Excellent,0.2537352135765945,0.0033856369119595717,BRFSS
30-39,2006,Poor,0.016670061847520175,0.0010527699440561747,BRFSS
30-39,2006,Fair,0.08852586273936168,0.0028966596277849445,BRFSS
30-39,2006,Good,0.28707373606961345,0.004123752548396325,BRFSS
30-39,2006,Very Good,0.35390303080641305,0.004219266512782169,BRFSS
30-39,2006,Excellent,0.25382730911114043,0.003837134900287724,BRFSS
30-39,2007,Poor,0.01785807380801025,0.0011678353757056629,BRFSS
30-39,2007,Fair,0.0904855620578432,0.0028774143202660906,BRFSS
30-39,2007,Good,0.28665933524505566,0.0037667859177201416,BRFSS
30-39,2007,Very Good,0.3554215678554944,0.003834401509059209,BRFSS
30-39,2007,Excellent,0.24957546168283654,0.0036027698352192506,BRFSS
30-39,2008,Poor,0.016872803930476334,9.616081515417428e-4,BRFSS
30-39,2008,Fair,0.08672871370730788,0.0023587625095464766,BRFSS
30-39,2008,Good,0.2917786202392985,0.003708358371811942,BRFSS
30-39,2008,Very Good,0.3572155212849261,0.003826656002949432,BRFSS
30-39,2008,Excellent,0.24740434180467782,0.0034576710758770445,BRFSS
30-39,2009,Poor,0.017879499642735792,0.0011525488249037282,BRFSS
30-39,2009,Fair,0.08013553630909045,0.00226635350077813,BRFSS
30-39,2009,Good,0.29219460586731505,0.0039210538655649165,BRFSS
30-39,2009,Very Good,0.3555199914701778,0.003936654968132223,BRFSS
30-39,2009,Excellent,0.2542703679343709,0.0035545145482412236,BRFSS
30-39,2010,Poor,0.019585317183101466,0.0010953763030504614,BRFSS
30-39,2010,Fair,0.08416547375715394,0.002267276122576119,BRFSS
30-39,2010,Good,0.2854211771761446,0.003712313124642053,BRFSS
30-39,2010,Very Good,0.36136954663072096,0.003825478171886239,BRFSS
30-39,2010,Excellent,0.24945848730647574,0.003427952615933816,BRFSS
30-39,2011,Poor,0.021974850531729703,0.0011840408371853865,BRFSS
30-39,2011,Fair,0.10422164487873688,0.002524766471590911,BRFSS
30-39,2011,Good,0.31780404732370243,0.0036424897028470055,BRFSS
30-39,2011,Very Good,0.3265039081120108,0.0034599368788796004,BRFSS
30-39,2011,Excellent,0.22949554981546952,0.003145761762127008,BRFSS
30-39,2012,Poor,0.023782177555026016,0.0013786023728820495,BRFSS
30-39,2012,Fair,0.10635688831967093,0.002714383276444493,BRFSS
30-39,2012,Good,0.3112960493130426,0.00381067395467223,BRFSS
30-39,2012,Very Good,0.3329553336147021,0.0037301435162746042,BRFSS
30-39,2012,Excellent,0.22560955375325892,0.0032931712680955715,BRFSS
30-39,2013,Poor,0.021992724495995188,0.0011594796358117038,BRFSS
30-39,2013,Fair,0.10236243775949466,0.0024749224938906828,BRFSS
30-39,2013,Good,0.31881491988038807,0.0038184575846925686,BRFSS
30-39,2013,Very Good,0.33572543671809274,0.00366479734727422,BRFSS
30-39,2013,Excellent,0.2211044815305258,0.0032446471277841177,BRFSS
30-39,2014,Poor,0.023933963632550216,0.0013630851157823026,BRFSS
30-39,2014,Fair,0.10830580636757196,0.0027585754029814157,BRFSS
30-39,2014,Good,0.31464135647587327,0.0038243048376388304,BRFSS
30-39,2014,Very Good,0.3247685053248504,0.0037139241681730492,BRFSS
30-39,2014,Excellent,0.2283503689630696,0.0033838394074378253,BRFSS
30-39,2015,Poor,0.020922964362281627,0.0011203764394245317,BRFSS
30-39,2015,Fair,0.09840215603656938,0.0025241725940665406,BRFSS
30-39,2015,Good,0.3180657750663995,0.003790246741738974,BRFSS
30-39,2015,Very Good,0.3425118889458502,0.003741148784131254,BRFSS
30-39,2015,Excellent,0.22009721764326787,0.0033225177404584386,BRFSS
30-39,2016,Poor,0.0228722456156146,0.0011150220278318545,BRFSS
30-39,2016,Fair,0.10577892152322768,0.0025082856050826618,BRFSS
30-39,2016,Good,0.3190426489430579,0.0036889435323534136,BRFSS
30-39,2016,Very Good,0.3308025433817651,0.0036048506358359075,BRFSS
30-39,2016,Excellent,0.2215036416200371,0.0032369959961844885,BRFSS
30-39,2017,Poor,0.02445125207496624,0.0013320943179601363,BRFSS
30-39,2017,Fair,0.10864091351793198,0.0026992630070612647,BRFSS
30-39,2017,Good,0.3251295992180773,0.003931847403381777,BRFSS
30-39,2017,Very Good,0.3313933869297943,0.0038886690626247543,BRFSS
30-39,2017,Excellent,0.21038484941306726,0.0033981722464467615,BRFSS
30-39,2018,Poor,0.023721197838457636,0.0012662243402949826,BRFSS
30-39,2018,Fair,0.10787759926115476,0.002652394796310373,BRFSS
30-39,2018,Good,0.33246724504889097,0.004090508543371234,BRFSS
30-39,2018,Very Good,0.32602331759742353,0.0037457181914447666,BRFSS
30-39,2018,Excellent,0.20991064105236587,0.0032913882142766343,BRFSS
30-39,2019,Poor,0.023579843977177915,0.0012248031774741198,BRFSS
30-39,2019,Fair,0.113579767308749,0.002662722360991426,BRFSS
30-39,2019,Good,0.3286699445510149,0.00382126051371643,BRFSS
30-39,2019,Very Good,0.3292718193156851,0.00382693950818686,BRFSS
30-39,2019,Excellent,0.20489862782016494,0.0034251233960871947,BRFSS
30-39,2020,Poor,0.014668095703115171,0.0010760721465879212,BRFSS
30-39,2020,Fair,0.07610656004415023,0.0022943855666014384,BRFSS
30-39,2020,Good,0.28773298024788774,0.004400428936813212,BRFSS
30-39,2020,Very Good,0.3494744472797751,0.0044464535201045536,BRFSS
30-39,2020,Excellent,0.2720179177639306,0.0041633732371326344,BRFSS
30-39,2021,Poor,0.018139722877573882,0.0011211550941374563,BRFSS
30-39,2021,Fair,0.091279705486769655,0.0026401774005845005,BRFSS
30-39,2021,Good,0.3216909784747058,0.004218741183419604,BRFSS
30-39,2021,Very Good,0.3308003306232257,0.003929972772824909,BRFSS
30-39,2021,Excellent,0.23808926311294484,0.0038401683331468267,BRFSS
30-39,2022,Poor,0.023229683678238706,0.001386797599103703,BRFSS
30-39,2022,Fair,0.10487746106642415,0.0026007350549139955,BRFSS
30-39,2022,Good,0.32249002169899,0.0037373795432876205,BRFSS
30-39,2022,Very Good,0.33651904053265913,0.0037198379415835986,BRFSS
30-39,2022,Excellent,0.2128837936636099,0.003380245304391411,BRFSS
30-39,2023,Poor,0.022931122687140593,0.001415935553915812,BRFSS
30-39,2023,Fair,0.12259501975273199,0.0030231535390719405,BRFSS
30-39,2023,Good,0.34699722644883213,0.004162721350679945,BRFSS
30-39,2023,Very Good,0.3167621208317716,0.0039367258243184116,BRFSS
30-39,2023,Excellent,0.1907145107664534,0.003367744334018116,BRFSS
30-39,2024,Poor,0.024489135711355414,0.0013731878500257957,BRFSS
30-39,2024,Fair,0.12554564453056144,0.0029239691980936992,BRFSS
30-39,2024,Good,0.3493030901490937,0.004139177391130301,BRFSS
30-39,2024,Very Good,0.3115712759906325,0.003879586750731362,BRFSS
30-39,2024,Excellent,0.1890908543545009,0.00340111561469438,BRFSS
30-39,2025,Poor,0.020820186698022398,0.005408266314244357,BRFSS
30-39,2025,Fair,0.12502231761531543,0.011131318407843576,BRFSS
30-39,2025,Good,0.3719627777311789,0.018071839163731056,BRFSS
30-39,2025,Very Good,0.3122599826989361,0.015183798166437595,BRFSS
30-39,2025,Excellent,0.16993473656257832,0.013314834808803038,BRFSS
40-49,1993,Poor,0.026532580830976565,0.0017119896973835874,BRFSS
40-49,1993,Fair,0.07796069250076632,0.002913546729812807,BRFSS
40-49,1993,Good,0.25265948587918496,0.004661958744882438,BRFSS
40-49,1993,Very Good,0.35849784015824593,0.005186818707849518,BRFSS
40-49,1993,Excellent,0.2843494008442693,0.00487739193096537,BRFSS
40-49,1994,Poor,0.027821475216752618,0.0018591716520783995,BRFSS
40-49,1994,Fair,0.08427024311480939,0.003110771230881024,BRFSS
40-49,1994,Good,0.2624590228689406,0.004757098072939626,BRFSS
40-49,1994,Very Good,0.34222264389958035,0.005105352414518138,BRFSS
40-49,1994,Excellent,0.2832266151351829,0.004805509153022301,BRFSS
40-49,1995,Poor,0.030344508639286196,0.003273281981373051,BRFSS
40-49,1995,Fair,0.08322083089669523,0.004337500120550898,BRFSS
40-49,1995,Good,0.2590210837272376,0.005136847757666504,BRFSS
40-49,1995,Very Good,0.3528839107241279,0.00546327424640598,BRFSS
40-49,1995,Excellent,0.27452966607837653,0.005158737117553133,BRFSS
40-49,1996,Poor,0.0266939516329018,0.0014666109061650045,BRFSS
40-49,1996,Fair,0.08866027362441542,0.0029305720357117,BRFSS
40-49,1996,Good,0.26997212138055393,0.0043325063724882875,BRFSS
40-49,1996,Very Good,0.3539748291992347,0.004555376229746325,BRFSS
40-49,1996,Excellent,0.2606988247552534,0.0041595410684364086,BRFSS
40-49,1997,Poor,0.02815153574390484,0.0015257539896083405,BRFSS
40-49,1997,Fair,0.0881217720274312,0.0028093693536817934,BRFSS
40-49,1997,Good,0.2736893209466843,0.00423544277955471,BRFSS
40-49,1997,Very Good,0.34825466876933064,0.004411785775369308,BRFSS
40-49,1997,Excellent,0.2617827028992163,0.004097388925828081,BRFSS
40-49,1998,Poor,0.028411142764541104,0.00147746782782988,BRFSS
40-49,1998,Fair,0.0937361341126714,0.0029345530540146035,BRFSS
40-49,1998,Good,0.2777528705191561,0.004188004735808743,BRFSS
40-49,1998,Very Good,0.34128955625014956,0.00430891639883594,BRFSS
40-49,1998,Excellent,0.258810297158823,0.004146064167731355,BRFSS
40-49,1999,Poor,0.028898997426460963,0.0015945100919832517,BRFSS
40-49,1999,Fair,0.09326313341972897,0.002750486763533377,BRFSS
40-49,1999,Good,0.28368130199726976,0.004222518004021488,BRFSS
40-49,1999,Very Good,0.34399203502895037,0.004335970747087598,BRFSS
40-49,1999,Excellent,0.2501645328019626,0.00392605433279842,BRFSS
40-49,2000,Poor,0.0293954914289161,0.001363135639973545,BRFSS
40-49,2000,Fair,0.10108586765515783,0.0035042393617889106,BRFSS
40-49,2000,Good,0.2844678719858248,0.004047254708021095,BRFSS
40-49,2000,Very Good,0.3516080991613508,0.004224370620305525,BRFSS
40-49,2000,Excellent,0.2334426725257283,0.0037390982225955862,BRFSS
40-49,2001,Poor,0.03375108202717051,0.0015741691002976001,BRFSS
40-49,2001,Fair,0.10516763190081391,0.002934529813063473,BRFSS
40-49,2001,Good,0.2917907524379533,0.003995274168503294,BRFSS
40-49,2001,Very Good,0.3374580177159363,0.003939642021588186,BRFSS
40-49,2001,Excellent,0.2318325178736245,0.003431512395343182,BRFSS
40-49,2002,Poor,0.03761979880953151,0.0017591748177412897,BRFSS
40-49,2002,Fair,0.10468178275791895,0.002654387486679353,BRFSS
40-49,2002,Good,0.2923664834129744,0.003636042551205108,BRFSS
40-49,2002,Very Good,0.33515250799732477,0.0036591198513730165,BRFSS
40-49,2002,Excellent,0.23017943018636783,0.0032388012230850356,BRFSS
40-49,2003,Poor,0.03658145242575283,0.0016404994536224498,BRFSS
40-49,2003,Fair,0.10512890946857577,0.0026646005032145686,BRFSS
40-49,2003,Good,0.28960347516019963,0.0037798844156748577,BRFSS
40-49,2003,Very Good,0.34356715928966947,0.003734169126016296,BRFSS
40-49,2003,Excellent,0.22511900551399994,0.0032378396608112375,BRFSS
40-49,2004,Poor,0.03873637254230617,0.0015826656713249824,BRFSS
40-49,2004,Fair,0.11119929561015125,0.002694686609448329,BRFSS
40-49,2004,Good,0.2816748038390391,0.003485877879446776,BRFSS
40-49,2004,Very Good,0.3400996080923465,0.0036379135711825414,BRFSS
40-49,2004,Excellent,0.22828992047649876,0.003246590985784855,BRFSS
40-49,2005,Poor,0.036464408775587556,0.001339297367433111,BRFSS
40-49,2005,Fair,0.10642289556425388,0.0026724775865829306,BRFSS
40-49,2005,Good,0.29154786634702706,0.003439331256096716,BRFSS
40-49,2005,Very Good,0.33603357463041783,0.003361757870818172,BRFSS
40-49,2005,Excellent,0.22953125485832046,0.0030454664448105392,BRFSS
40-49,2006,Poor,0.03321469901776227,0.0013541261307872191,BRFSS
40-49,2006,Fair,0.10491045450565002,0.0027170765736294574,BRFSS
40-49,2006,Good,0.28813532196176617,0.0036329754403895695,BRFSS
40-49,2006,Very Good,0.3454716185261501,0.0036964132130396497,BRFSS
40-49,2006,Excellent,0.22826790619647155,0.003309993234928105,BRFSS
40-49,2007,Poor,0.03655183588948449,0.0012865844445372665,BRFSS
40-49,2007,Fair,0.10563898287495828,0.002438945350053132,BRFSS
40-49,2007,Good,0.2903553457372761,0.003260370028457479,BRFSS
40-49,2007,Very Good,0.3458096091898879,0.003306076461634523,BRFSS
40-49,2007,Excellent,0.22164422639044035,0.0028998956245015893,BRFSS
40-49,2008,Poor,0.036524564987806776,0.0013013958737909627,BRFSS
40-49,2008,Fair,0.1074242922891447,0.002264517610366003,BRFSS
40-49,2008,Good,0.29558731526685145,0.003169890179005414,BRFSS
40-49,2008,Very Good,0.34213623228553786,0.00319043994632226,BRFSS
40-49,2008,Excellent,0.21832759669478027,0.0027618142469448483,BRFSS
40-49,2009,Poor,0.03570048025359748,0.0012768686067409056,BRFSS
40-49,2009,Fair,0.10607853035829051,0.0022564085273965124,BRFSS
40-49,2009,Good,0.28477645028052684,0.0032281219577918415,BRFSS
40-49,2009,Very Good,0.3452229990201976,0.003345106342790281,BRFSS
40-49,2009,Excellent,0.22822154026551503,0.0030363725190154286,BRFSS
40-49,2010,Poor,0.035844171149780675,0.0011712333473702329,BRFSS
40-49,2010,Fair,0.10010632522033908,0.0020167264396682718,BRFSS
40-49,2010,Good,0.2911617254003462,0.003114343943858391,BRFSS
40-49,2010,Very Good,0.35062417359568493,0.003201262919994438,BRFSS
40-49,2010,Excellent,0.22226360611087712,0.0027768866610505673,BRFSS
40-49,2011,Poor,0.043699636463521825,0.001475752232202876,BRFSS
40-49,2011,Fair,0.12263937105838005,0.0023640550152439995,BRFSS
40-49,2011,Good,0.30188776939909645,0.0031619008388510095,BRFSS
40-49,2011,Very Good,0.3281488135437839,0.0031779145850658703,BRFSS
40-49,2011,Excellent,0.2036244115732363,0.002684686208969714,BRFSS
40-49,2012,Poor,0.047406415806706084,0.0016927620995469141,BRFSS
40-49,2012,Fair,0.12660744105486876,0.0025819499019075877,BRFSS
40-49,2012,Good,0.30023734617720194,0.003474697708068726,BRFSS
40-49,2012,Very Good,0.3220907933341087,0.003389846110419761,BRFSS
40-49,2012,Excellent,0.20365800372631973,0.003007043998421511,BRFSS
40-49,2013,Poor,0.04306464980851156,0.0015685304674103282,BRFSS
40-49,2013,Fair,0.13042753499848858,0.002702855738280721,BRFSS
40-49,2013,Good,0.31370610969419954,0.003677009555599157,BRFSS
40-49,2013,Very Good,0.3208246664004481,0.0034362467409642236,BRFSS
40-49,2013,Excellent,0.1919770392781743,0.002932104315641549,BRFSS
40-49,2014,Poor,0.043255648957185304,0.0016687326153633814,BRFSS
40-49,2014,Fair,0.13056941937870142,0.0027745857946985283,BRFSS
40-49,2014,Good,0.3103596755808299,0.003683085164605131,BRFSS
40-49,2014,Very Good,0.3136803641042886,0.0034853360884593318,BRFSS
40-49,2014,Excellent,0.2021348921808426,0.003098506671619144,BRFSS
40-49,2015,Poor,0.04162581207166889,0.001616851466640101,BRFSS
40-49,2015,Fair,0.12904150467829506,0.0027010707109461057,BRFSS
40-49,2015,Good,0.3231032871340944,0.0037719081039518437,BRFSS
40-49,2015,Very Good,0.31196499297448116,0.003517251848624872,BRFSS
40-49,2015,Excellent,0.19426440342555437,0.003059198816548314,BRFSS
40-49,2016,Poor,0.04105716096439917,0.0014676702357595448,BRFSS
40-49,2016,Fair,0.13288212106666095,0.0027135822301373414,BRFSS
40-49,2016,Good,0.3262454791640009,0.003729783928954111,BRFSS
40-49,2016,Very Good,0.3044270228314433,0.003474428593819484,BRFSS
40-49,2016,Excellent,0.19538821631929926,0.0030678146699485358,BRFSS
40-49,2017,Poor,0.04329946843126544,0.0017650509473473913,BRFSS
40-49,2017,Fair,0.1372279064958346,0.0031734722246049675,BRFSS
40-49,2017,Good,0.3303275435273136,0.004175935293768024,BRFSS
40-49,2017,Very Good,0.30683302540929297,0.003898568076243473,BRFSS
40-49,2017,Excellent,0.1823120563166804,0.0033443289943928937,BRFSS
40-49,2018,Poor,0.039732634260125285,0.0017007068227256924,BRFSS
40-49,2018,Fair,0.12947598038718472,0.002944856269081222,BRFSS
40-49,2018,Good,0.3300207233736737,0.004235565608545729,BRFSS
40-49,2018,Very Good,0.3133470036528008,0.003975507416890637,BRFSS
40-49,2018,Excellent,0.18742365874585581,0.003451320558973591,BRFSS
40-49,2019,Poor,0.04285507235776311,0.0017966724968152558,BRFSS
40-49,2019,Fair,0.13519203968915383,0.0030081883729827126,BRFSS
40-49,2019,Good,0.3311782554107526,0.004068909636120867,BRFSS
40-49,2019,Very Good,0.31187582040043604,0.003902001957804073,BRFSS
40-49,2019,Excellent,0.17889881243554662,0.0033474664449608576,BRFSS
40-49,2020,Poor,0.024298922621060766,0.0012323079134395113,BRFSS
40-49,2020,Fair,0.10571143336086923,0.0031238330489100578,BRFSS
40-49,2020,Good,0.29849913442005216,0.004831027204664402,BRFSS
40-49,2020,Very Good,0.32914434001894044,0.0044257504063694424,BRFSS
40-49,2020,Excellent,0.24234617115204568,0.004190145765862546,BRFSS
40-49,2021,Poor,0.030350204049718037,0.0014588942105545932,BRFSS
40-49,2021,Fair,0.11845256251691329,0.003273847033265065,BRFSS
40-49,2021,Good,0.3206942521706312,0.004516200321110788,BRFSS
40-49,2021,Very Good,0.32778440069277237,0.004352598978432525,BRFSS
40-49,2021,Excellent,0.2027185806168807,0.003645097877438351,BRFSS
40-49,2022,Poor,0.035670323268794116,0.001664322375042852,BRFSS
40-49,2022,Fair,0.1276869690206973,0.002845022188495412,BRFSS
40-49,2022,Good,0.31761410212826025,0.003909325516738581,BRFSS
40-49,2022,Very Good,0.3282420256306668,0.0037922708318763407,BRFSS
40-49,2022,Excellent,0.1907865800031954,0.0031994193659342523,BRFSS
40-49,2023,Poor,0.034340086861931705,0.001617723726233482,BRFSS
40-49,2023,Fair,0.13904510866125488,0.0035770229326317275,BRFSS
40-49,2023,Good,0.33945963762942466,0.004423858832053642,BRFSS
40-49,2023,Very Good,0.3167648459400815,0.004195370686944659,BRFSS
40-49,2023,Excellent,0.17039032096221465,0.0035275184505062884,BRFSS
40-49,2024,Poor,0.04002643459957214,0.001819049928066079,BRFSS
40-49,2024,Fair,0.14112431148373558,0.003212187825289807,BRFSS
40-49,2024,Good,0.34593255899671194,0.0041981236916607155,BRFSS
40-49,2024,Very Good,0.3043819427334116,0.003929337969652251,BRFSS
40-49,2024,Excellent,0.1685347525342051,0.003478876020123621,BRFSS
40-49,2025,Poor,0.03469958046675399,0.004867375074833842,BRFSS
40-49,2025,Fair,0.15265297220032026,0.014129578200424106,BRFSS
40-49,2025,Good,0.3715206075370448,0.019002605665182505,BRFSS
40-49,2025,Very Good,0.29201350809649534,0.014654222104619998,BRFSS
40-49,2025,Excellent,0.14911333170065183,0.010602628846419462,BRFSS
50-59,1993,Poor,0.04798991555277665,0.002661944631566539,BRFSS
50-59,1993,Fair,0.11433090050870984,0.004297378143373001,BRFSS
50-59,1993,Good,0.29813791063333617,0.0061391581666751915,BRFSS
50-59,1993,Very Good,0.2951364718443151,0.006133788887928343,BRFSS
50-59,1993,Excellent,0.24440480277380663,0.005924709423591496,BRFSS
50-59,1994,Poor,0.0543099755637076,0.0028686964967718238,BRFSS
50-59,1994,Fair,0.11968873457673611,0.004483742883430374,BRFSS
50-59,1994,Good,0.28168349451761043,0.00601426862016225,BRFSS
50-59,1994,Very Good,0.2988314938907228,0.006085954635759241,BRFSS
50-59,1994,Excellent,0.24548630359170587,0.005923224020253737,BRFSS
50-59,1995,Poor,0.051953503052181965,0.003036725995349543,BRFSS
50-59,1995,Fair,0.11486373571026384,0.004293176076443641,BRFSS
50-59,1995,Good,0.2922364376310982,0.007539988093718043,BRFSS
50-59,1995,Very Good,0.30929875396361795,0.006475136916781971,BRFSS
50-59,1995,Excellent,0.23164757083924564,0.005828086859231042,BRFSS
50-59,1996,Poor,0.056486044807486695,0.002647326906215434,BRFSS
50-59,1996,Fair,0.12473707102004114,0.004085350097476564,BRFSS
50-59,1996,Good,0.2881909233252876,0.005384754949265256,BRFSS
50-59,1996,Very Good,0.30380378955806375,0.005434737126736131,BRFSS
50-59,1996,Excellent,0.22678217241160603,0.005000100130173704,BRFSS
50-59,1997,Poor,0.05345044521099511,0.0025842009523030867,BRFSS
50-59,1997,Fair,0.12103883253575745,0.0036618383982535713,BRFSS
50-59,1997,Good,0.28806955798416856,0.005174225160520492,BRFSS
50-59,1997,Very Good,0.3104409818940306,0.005270979246225138,BRFSS
50-59,1997,Excellent,0.2270001868841028,0.004638630483571116,BRFSS
50-59,1998,Poor,0.058850834249168954,0.0025834891619168528,BRFSS
50-59,1998,Fair,0.12939296101391679,0.00393348803788616,BRFSS
50-59,1998,Good,0.2793808184830328,0.004876223411579131,BRFSS
50-59,1998,Very Good,0.30459610023845163,0.004929549264270187,BRFSS
50-59,1998,Excellent,0.22777928876957262,0.004580397530983351,BRFSS
50-59,1999,Poor,0.060688965565874164,0.002710658645029966,BRFSS
50-59,1999,Fair,0.12322506253133593,0.0037038034721619544,BRFSS
50-59,1999,Good,0.28904742124680716,0.005028911830563947,BRFSS
50-59,1999,Very Good,0.30090304510894256,0.005000114399814352,BRFSS
50-59,1999,Excellent,0.2261355091586312,0.004579247145495827,BRFSS
50-59,2000,Poor,0.060121014257497836,0.0026259530133128273,BRFSS
50-59,2000,Fair,0.12843819797435013,0.0035296604834655293,BRFSS
50-59,2000,Good,0.2976046987113841,0.004664884289074495,BRFSS
50-59,2000,Very Good,0.3079065503892418,0.00463825401590036,BRFSS
50-59,2000,Excellent,0.20592953965802874,0.004000231033146139,BRFSS
50-59,2001,Poor,0.0605616350938455,0.0022401147579161024,BRFSS
50-59,2001,Fair,0.13346371452858208,0.0033781406386616127,BRFSS
50-59,2001,Good,0.2799349167530058,0.004145394273915876,BRFSS
50-59,2001,Very Good,0.318037489408275,0.004239871932727435,BRFSS
50-59,2001,Excellent,0.2080022473836475,0.003763517643150004,BRFSS
50-59,2002,Poor,0.06135139537760451,0.0021551674063848866,BRFSS
50-59,2002,Fair,0.13200868943297117,0.0032559697101204248,BRFSS
50-59,2002,Good,0.29087621935847974,0.004002043350931776,BRFSS
50-59,2002,Very Good,0.3148964192171051,0.004150231003711045,BRFSS
50-59,2002,Excellent,0.20086727698936324,0.003528803947475536,BRFSS
50-59,2003,Poor,0.06624140252942219,0.0022795129782960228,BRFSS
50-59,2003,Fair,0.13134089846426958,0.00301344339811893,BRFSS
50-59,2003,Good,0.2870914637906919,0.003858562231226168,BRFSS
50-59,2003,Very Good,0.3153326557413429,0.0038892223300441764,BRFSS
50-59,2003,Excellent,0.19999357968165243,0.003330215522117283,BRFSS
50-59,2004,Poor,0.064021676839205,0.0021448376813117003,BRFSS
50-59,2004,Fair,0.13389721227284834,0.003067924887569765,BRFSS
50-59,2004,Good,0.2963865481191261,0.003765652394086893,BRFSS
50-59,2004,Very Good,0.3101091103727639,0.0037213172488272605,BRFSS
50-59,2004,Excellent,0.19558545246582082,0.0033449012825360717,BRFSS
50-59,2005,Poor,0.06821241110767697,0.0020491940901054377,BRFSS
50-59,2005,Fair,0.1345849652970236,0.002603162250082124,BRFSS
50-59,2005,Good,0.29162895114309706,0.0033326266047745173,BRFSS
50-59,2005,Very Good,0.3158998967786822,0.0032948678878434207,BRFSS
50-59,2005,Excellent,0.18967377575059327,0.002922869386595507,BRFSS
50-59,2006,Poor,0.06157689895781974,0.001977552811202824,BRFSS
50-59,2006,Fair,0.13459976981256405,0.00282263852088014,BRFSS
50-59,2006,Good,0.2988404576983043,0.0036626520556078002,BRFSS
50-59,2006,Very Good,0.31366238940215263,0.0034866079678424217,BRFSS
50-59,2006,Excellent,0.19132048522816947,0.0030528903388248214,BRFSS
50-59,2007,Poor,0.06389560326293038,0.0016778393814083363,BRFSS
50-59,2007,Fair,0.1330898704979176,0.0024257397278910683,BRFSS
50-59,2007,Good,0.29885087037099106,0.003133577995719742,BRFSS
50-59,2007,Very Good,0.3182183151708851,0.0030364498063747284,BRFSS
50-59,2007,Excellent,0.1859453407010695,0.0026299745355118855,BRFSS
50-59,2008,Poor,0.06175704976337736,0.001655691183199712,BRFSS
50-59,2008,Fair,0.136896955768903,0.0023683696725848506,BRFSS
50-59,2008,Good,0.3007727965216111,0.0029735321779696734,BRFSS
50-59,2008,Very Good,0.31825421905281776,0.002886897749687403,BRFSS
50-59,2008,Excellent,0.1823189789093894,0.002372511885816774,BRFSS
50-59,2009,Poor,0.06028637267249958,0.001434333229994655,BRFSS
50-59,2009,Fair,0.13287705383602932,0.0020979865390212647,BRFSS
